[1740780088.0028183]	Q_Header<(2621443, 24768, 257, 173, 250, 8, 58, 0, 55)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 70, 107, 182, 197, 253, 253, 253, 253, 253, 132, 224, 253, 153, 178, 253, 253, 230, 211, 247, 147, 125, 14, 0, 0, 49, 22, 45, 135, 135, 0, 58, 0, 107, 98, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 123, 104, 46, 145, 205, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5503488230521609, y=-0.829948241750392, z=0.08398358439833352, w=-0.0353390227955197)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.017777777777777778, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.09, z=0.09)>	COMP<167>
[1740780090.1829195]	Q_Header<(2621443, 24986, 257, 173, 250, 8, 58, 218, 74)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 0, 0, 0, 18, 29, 16, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 77, 140, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 253, 253, 253, 253, 253, 253, 253, 253, 245, 253, 253, 253, 168, 82, 57, 0, 22, 99, 0, 44, 0, 142, 0, 0, 0, 0, 0, 0, 94, 253, 253, 246, 0, 0, 0, 67, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 23, 19, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4717354699616521, y=-0.8766992224775741, z=0.09057516333588973, w=-0.02569551466604419)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.006666666666666667, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.05, z=0.09)>	COMP<164>
[1740780090.1928911]	Q_Header<(2621443, 24987, 257, 173, 250, 8, 58, 219, 72)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 0, 0, 7, 0, 0, 16, 0, 10, 0, 14, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 94, 116, 111, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 187, 36, 200, 253, 253, 253, 253, 253, 253, 253, 187, 253, 253, 253, 127, 0, 0, 0, 0, 0, 0, 68, 43, 167, 50, 0, 36, 0, 0, 0, 218, 253, 253, 253, 0, 0, 91, 172, 139, 109, 101, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4717354699616521, y=-0.8766992224775741, z=0.09057516333588973, w=-0.02569551466604419)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.006666666666666667, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.05, z=0.09)>	COMP<164>
[1740780090.2028656]	Q_Header<(2621443, 24988, 257, 173, 250, 8, 58, 220, 67)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 12, 15, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 65, 167, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 206, 133, 56, 109, 253, 253, 253, 253, 247, 253, 36, 253, 253, 202, 83, 0, 0, 0, 0, 0, 28, 67, 0, 119, 0, 0, 0, 36, 0, 0, 253, 253, 253, 253, 63, 0, 113, 191, 224, 178, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4717354699616521, y=-0.8766992224775741, z=0.09057516333588973, w=-0.02569551466604419)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.006666666666666667, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.05, z=0.09)>	COMP<164>
[1740780090.212878]	Q_Header<(2621443, 24989, 257, 173, 250, 8, 58, 221, 60)>	Q_Data<(0, 0, 70, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 10, 28, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 237, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 129, 106, 164, 219, 127, 158, 0, 124, 168, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 31, 0, 0, 224, 253, 253, 253, 84, 0, 84, 151, 187, 152, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4697914767902619, y=-0.8778148654277701, z=0.0899055275187808, w=-0.025573941636367382)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.0, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.03, z=0.02)>	COMP<164>
[1740780090.222956]	Q_Header<(2621443, 24990, 257, 173, 250, 8, 58, 222, 77)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 21, 5, 0, 0, 28, 24, 26, 27, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 27, 0, 178, 253, 253, 253, 253, 253, 191, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 118, 147, 91, 120, 104, 0, 0, 0, 71, 83, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 50, 53, 89, 129, 186, 0, 0, 0, 0, 81, 67, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 95, 132, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4697914767902619, y=-0.8778148654277701, z=0.0899055275187808, w=-0.025573941636367382)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.0, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.03, z=0.02)>	COMP<164>
[1740780090.2330184]	Q_Header<(2621443, 24991, 257, 173, 250, 8, 58, 223, 86)>	Q_Data<(0, 0, 61, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 23, 0, 0, 7, 22, 0, 0, 10, 8, 0, 4, 0, 18, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 104, 44, 54, 253, 253, 160, 125, 185, 180, 124, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 193, 171, 75, 91, 59, 46, 0, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 102, 253, 253, 194, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 45, 35, 68, 0, 0, 149, 191, 169, 0, 0, 31, 58, 85, 121, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 120, 159, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4697914767902619, y=-0.8778148654277701, z=0.0899055275187808, w=-0.025573941636367382)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.0, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.03, z=0.02)>	COMP<164>
[1740780090.243076]	Q_Header<(2621443, 24992, 257, 173, 250, 8, 58, 224, 93)>	Q_Data<(0, 0, 38, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 10, 0, 6, 11, 0, 14, 0, 24, 0, 0, 11, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 45, 47, 0, 0, 30, 83, 125, 52, 150, 253, 253, 253, 253, 94, 128, 140, 78, 177, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 212, 0, 39, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 180, 253, 253, 225, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 106, 0, 0, 126, 169, 112, 77, 171, 132, 60, 185, 176, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 214, 110, 170, 100)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4683407439073907, y=-0.8786348245206425, z=0.08948097622419325, w=-0.025513675349053737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=0.0022222222222222222, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=-0.13)>	COMP<156>
[1740780090.2538252]	Q_Header<(2621443, 24993, 257, 173, 250, 8, 58, 225, 92)>	Q_Data<(0, 0, 9, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 20, 12, 0, 0, 0, 0, 12, 0, 7, 18, 0, 0, 11, 0, 0, 15, 18, 13, 0, 0, 0, 0, 0, 0, 0, 44, 99, 111, 116, 29, 0, 8, 87, 100, 11, 174, 253, 253, 253, 253, 189, 104, 148, 158, 253, 193, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 74, 76, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 170, 253, 253, 211, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 56, 38, 0, 27, 158, 144, 0, 158, 137, 16, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 191, 83, 190, 180)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4683407439073907, y=-0.8786348245206425, z=0.08948097622419325, w=-0.025513675349053737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=0.0022222222222222222, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=-0.13)>	COMP<156>
[1740780090.263044]	Q_Header<(2621443, 24994, 257, 173, 250, 8, 58, 226, 99)>	Q_Data<(0, 0, 47, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 8, 0, 20, 23, 0, 0, 0, 11, 0, 31, 5, 17, 0, 22, 40, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 17, 44, 55, 126, 137, 162, 122, 0, 0, 0, 48, 0, 139, 253, 253, 253, 253, 145, 58, 121, 167, 242, 230, 52, 97, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 187, 89, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 67, 217, 160, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 73, 0, 0, 0, 0, 0, 0, 70, 41, 0, 75, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 96, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 94, 19, 104, 194)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4683407439073907, y=-0.8786348245206425, z=0.08948097622419325, w=-0.025513675349053737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=0.0022222222222222222, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=-0.13)>	COMP<156>
[1740780090.273706]	Q_Header<(2621443, 24995, 257, 173, 250, 8, 58, 227, 91)>	Q_Data<(0, 0, 59, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 4, 0, 12, 17, 0, 0, 6, 0, 0, 37, 0, 30, 13, 0, 23, 0, 42, 0, 0, 0, 0, 0, 0, 45, 31, 43, 33, 47, 112, 119, 169, 150, 16, 18, 0, 29, 0, 216, 253, 253, 253, 88, 93, 43, 96, 206, 119, 57, 102, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 186, 158, 177, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 71, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 89, 211, 0, 232, 91, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4668584006061335, y=-0.8794564903038015, z=0.08917245695980665, w=-0.025451686894072123)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.011111111111111112, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.04)>	COMP<157>
[1740780090.2830744]	Q_Header<(2621443, 24996, 257, 173, 250, 8, 58, 228, 103)>	Q_Data<(0, 0, 69, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 19, 0, 15, 18, 0, 32, 41, 14, 59, 50, 44, 0, 20, 44, 16, 0, 0, 0, 0, 0, 55, 39, 59, 46, 57, 116, 125, 152, 138, 0, 151, 154, 118, 134, 253, 253, 253, 242, 253, 240, 91, 99, 156, 141, 179, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 165, 168, 249, 140, 0, 0, 0, 0, 144, 0, 127, 0, 0, 30, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 253, 236, 253, 253, 253, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 155, 78, 0, 63, 0, 0, 0, 0, 0, 0, 0, 236, 124, 253, 82, 143, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4668584006061335, y=-0.8794564903038015, z=0.08917245695980665, w=-0.025451686894072123)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.011111111111111112, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.04)>	COMP<157>
[1740780090.2930896]	Q_Header<(2621443, 24997, 257, 173, 250, 8, 58, 229, 113)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 18, 0, 8, 16, 0, 58, 71, 55, 90, 124, 193, 158, 110, 71, 32, 0, 16, 0, 0, 7, 44, 35, 82, 137, 176, 154, 181, 187, 132, 108, 253, 253, 194, 192, 242, 253, 253, 218, 253, 253, 67, 62, 79, 151, 210, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 164, 145, 253, 253, 253, 97, 77, 0, 19, 240, 115, 253, 125, 20, 88, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 35, 0, 29, 45, 128, 70, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 227, 108, 0, 163, 91, 0, 0, 0, 0, 0, 0, 122, 78, 228, 77, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4668584006061335, y=-0.8794564903038015, z=0.08917245695980665, w=-0.025451686894072123)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.011111111111111112, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.04)>	COMP<157>
[1740780090.3031495]	Q_Header<(2621443, 24998, 257, 173, 250, 8, 58, 230, 121)>	Q_Data<(0, 0, 51, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 0, 0, 0, 16, 51, 101, 50, 126, 84, 133, 204, 253, 253, 158, 117, 29, 46, 78, 77, 78, 77, 46, 37, 98, 200, 253, 233, 227, 208, 163, 161, 253, 253, 223, 229, 136, 253, 253, 253, 234, 207, 26, 0, 60, 125, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 222, 253, 253, 253, 164, 77, 0, 85, 253, 176, 253, 179, 82, 97, 120, 0, 0, 0, 0, 0, 0, 0, 0, 93, 127, 66, 114, 0, 0, 102, 0, 0, 155, 178, 162, 106, 194, 189, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 96, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 99, 208, 67, 66, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 70, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4668584006061335, y=-0.8794564903038015, z=0.08917245695980665, w=-0.025451686894072123)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.011111111111111112, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.04)>	COMP<157>
[1740780090.3131022]	Q_Header<(2621443, 24999, 257, 173, 250, 8, 58, 231, 102)>	Q_Data<(0, 0, 51, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 41, 41, 82, 162, 74, 166, 108, 204, 253, 253, 253, 115, 174, 70, 120, 121, 136, 138, 130, 58, 31, 93, 213, 253, 253, 234, 186, 183, 172, 253, 253, 193, 240, 206, 253, 253, 253, 45, 107, 115, 0, 0, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 88, 0, 74, 253, 164, 253, 151, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 88, 157, 101, 167, 106, 0, 109, 0, 30, 186, 207, 208, 135, 215, 224, 53, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4649085044674835, y=-0.8805002081459783, z=0.08911204102960824, w=-0.02526875683990261)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.02, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.16)>	COMP<157>
[1740780090.3230276]	Q_Header<(2621443, 25000, 257, 173, 250, 8, 58, 232, 93)>	Q_Data<(0, 0, 33, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 47, 98, 97, 100, 184, 156, 233, 195, 253, 244, 218, 241, 121, 243, 145, 126, 122, 145, 153, 141, 63, 0, 95, 172, 253, 206, 186, 111, 169, 168, 158, 209, 116, 211, 236, 207, 243, 243, 103, 156, 193, 74, 24, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 140, 44, 54, 205, 159, 110, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 117, 75, 155, 84, 0, 0, 0, 0, 123, 158, 176, 37, 150, 178, 0, 0, 0, 0, 211, 253, 253, 253, 253, 220, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4649085044674835, y=-0.8805002081459783, z=0.08911204102960824, w=-0.02526875683990261)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.02, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.16)>	COMP<157>
[1740780090.3334665]	Q_Header<(2621443, 25001, 257, 173, 250, 8, 58, 233, 97)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 17, 17, 21, 73, 152, 150, 107, 175, 192, 253, 253, 253, 156, 253, 219, 194, 253, 253, 155, 115, 100, 123, 105, 38, 0, 91, 110, 181, 82, 110, 0, 111, 144, 121, 54, 22, 150, 225, 198, 217, 169, 53, 193, 224, 101, 49, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 171, 103, 62, 253, 253, 253, 253, 253, 253, 253, 133, 0, 0, 131, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 62, 19, 0, 0, 0, 0, 51, 0, 64, 0, 0, 61, 0, 0, 0, 0, 0, 53, 172, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4649085044674835, y=-0.8805002081459783, z=0.08911204102960824, w=-0.02526875683990261)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.02, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.16)>	COMP<157>
[1740780090.344026]	Q_Header<(2621443, 25002, 257, 173, 250, 8, 58, 234, 79)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 15, 25, 91, 179, 171, 72, 129, 199, 221, 253, 195, 163, 253, 180, 165, 253, 253, 253, 194, 56, 71, 47, 33, 64, 127, 66, 178, 113, 125, 67, 21, 93, 113, 0, 0, 99, 239, 253, 253, 196, 72, 165, 180, 77, 40, 132, 248, 201, 109, 253, 253, 253, 253, 253, 253, 253, 198, 134, 201, 253, 253, 253, 253, 164, 253, 253, 231, 73, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4634326404288464, y=-0.8812727374097344, z=0.08923199266521446, w=-0.025024019830874097)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03111111111111111, z=0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.06, z=-0.29)>	COMP<159>
