[1740779748.0404346]	Q_Header<(2621443, 56304, 257, 173, 250, 8, 58, 0, 87)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 245, 165, 81, 143, 124, 190, 253, 253, 212, 188, 253, 253, 253, 253, 253, 245, 253, 201, 198, 253, 253, 62, 64, 15, 0, 18, 159, 253, 206, 62, 106, 97, 253, 253, 253, 111, 93, 122, 120, 55, 35, 253, 253, 253, 12, 43, 0, 46, 28, 197, 253, 253, 153, 173, 57, 39, 0, 40, 134, 207, 132, 123, 253, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 152, 184, 0, 0, 0, 0, 0, 0, 81, 59, 221, 180, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7976025222148025, y=-0.5960046395337883, z=0.03198222540867436, w=0.08709663293545479)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.021111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.1, z=0.0)>	COMP<155>
[1740779750.0603776]	Q_Header<(2621443, 56506, 257, 173, 250, 8, 58, 202, 64)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 22, 63, 90, 103, 204, 253, 235, 253, 253, 156, 205, 229, 253, 253, 253, 253, 253, 253, 253, 253, 141, 168, 245, 253, 127, 54, 29, 59, 0, 39, 0, 13, 0, 0, 0, 16, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 129, 86, 253, 253, 177, 225, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7965282992933262, y=-0.5970605228879171, z=0.033631194859051555, w=0.08905247422750674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.015555555555555555, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.07, z=-0.02)>	COMP<154>
[1740779750.0703633]	Q_Header<(2621443, 56507, 257, 173, 250, 8, 58, 203, 62)>	Q_Data<(0, 0, 24, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 49, 70, 121, 161, 253, 252, 196, 253, 253, 179, 149, 179, 253, 253, 253, 253, 253, 253, 253, 253, 89, 120, 207, 208, 139, 155, 91, 35, 0, 0, 89, 129, 17, 70, 110, 80, 98, 23, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 253, 253, 107, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7965282992933262, y=-0.5970605228879171, z=0.033631194859051555, w=0.08905247422750674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.015555555555555555, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.07, z=-0.02)>	COMP<154>
[1740779750.0803611]	Q_Header<(2621443, 56508, 257, 173, 250, 8, 58, 204, 55)>	Q_Data<(0, 0, 25, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 116, 169, 177, 253, 253, 253, 253, 253, 253, 214, 124, 202, 253, 253, 253, 253, 253, 253, 253, 177, 174, 246, 237, 160, 191, 230, 199, 0, 78, 95, 158, 173, 28, 127, 186, 201, 253, 190, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 111, 0, 0, 178, 143, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.796514104901927, y=-0.5970498830766782, z=0.03399680892186769, w=0.08911192284726539)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.02, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.06, z=0.0)>	COMP<153>
[1740779750.0900753]	Q_Header<(2621443, 56509, 257, 173, 250, 8, 58, 205, 61)>	Q_Data<(0, 0, 44, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 40, 159, 242, 250, 253, 253, 253, 253, 231, 245, 202, 104, 152, 253, 253, 253, 253, 253, 253, 253, 139, 245, 253, 253, 147, 207, 253, 253, 58, 83, 158, 113, 80, 100, 213, 253, 253, 253, 253, 25, 22, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 43, 155, 0, 0, 52, 18, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.796514104901927, y=-0.5970498830766782, z=0.03399680892186769, w=0.08911192284726539)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.02, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.06, z=0.0)>	COMP<153>
[1740779750.1003497]	Q_Header<(2621443, 56510, 257, 173, 250, 8, 58, 206, 59)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 31, 160, 253, 253, 253, 253, 253, 253, 253, 93, 112, 55, 69, 253, 253, 253, 218, 253, 253, 253, 165, 221, 253, 253, 121, 203, 253, 247, 80, 121, 253, 253, 253, 183, 253, 253, 253, 253, 253, 39, 106, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 32, 154, 74, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.796514104901927, y=-0.5970498830766782, z=0.03399680892186769, w=0.08911192284726539)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.02, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.06, z=0.0)>	COMP<153>
[1740779750.110425]	Q_Header<(2621443, 56511, 257, 173, 250, 8, 58, 207, 63)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 88, 116, 244, 253, 217, 253, 253, 253, 253, 193, 241, 129, 85, 162, 253, 253, 155, 253, 253, 253, 178, 154, 230, 164, 116, 147, 214, 172, 75, 189, 253, 253, 253, 253, 249, 227, 253, 253, 253, 82, 223, 203, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 75, 0, 53, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.796476779069511, y=-0.5970829371369368, z=0.034300379297859396, w=0.08910774693038206)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.014444444444444444, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.06, z=0.02)>	COMP<154>
[1740779750.1204476]	Q_Header<(2621443, 56512, 257, 173, 250, 8, 58, 208, 62)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 156, 184, 251, 253, 194, 253, 245, 157, 205, 224, 253, 151, 86, 94, 135, 41, 132, 174, 141, 253, 160, 105, 146, 113, 91, 94, 144, 117, 54, 169, 253, 253, 253, 253, 253, 143, 253, 253, 213, 148, 253, 253, 47, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 40, 99, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.796476779069511, y=-0.5970829371369368, z=0.034300379297859396, w=0.08910774693038206)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.014444444444444444, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.06, z=0.02)>	COMP<154>
[1740779750.1304953]	Q_Header<(2621443, 56513, 257, 173, 250, 8, 58, 209, 63)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 194, 232, 253, 253, 122, 253, 126, 170, 184, 217, 253, 141, 70, 66, 85, 72, 54, 140, 105, 166, 99, 91, 123, 106, 49, 148, 190, 96, 0, 109, 253, 253, 253, 253, 253, 253, 253, 253, 184, 183, 253, 253, 44, 85, 0, 0, 16, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.796476779069511, y=-0.5970829371369368, z=0.034300379297859396, w=0.08910774693038206)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.014444444444444444, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.06, z=0.02)>	COMP<154>
[1740779750.1417727]	Q_Header<(2621443, 56514, 257, 173, 250, 8, 58, 210, 55)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 192, 207, 253, 253, 253, 220, 115, 253, 253, 181, 180, 90, 32, 61, 18, 73, 51, 96, 104, 70, 36, 91, 88, 68, 0, 213, 253, 182, 39, 153, 253, 253, 253, 253, 253, 253, 253, 253, 177, 166, 253, 253, 0, 56, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7965147339672776, y=-0.5970503546105678, z=0.03460719188961275, w=0.08886785077826484)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.016666666666666666, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.06, z=0.0)>	COMP<154>
[1740779750.150316]	Q_Header<(2621443, 56515, 257, 173, 250, 8, 58, 211, 52)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 45, 153, 220, 253, 253, 253, 141, 222, 253, 253, 140, 109, 47, 0, 99, 84, 154, 45, 44, 65, 60, 0, 74, 45, 33, 16, 230, 253, 247, 79, 134, 253, 253, 253, 253, 253, 253, 253, 253, 140, 127, 206, 168, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7965147339672776, y=-0.5970503546105678, z=0.03460719188961275, w=0.08886785077826484)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.016666666666666666, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.06, z=0.0)>	COMP<154>
[1740779750.1603558]	Q_Header<(2621443, 56516, 257, 173, 250, 8, 58, 212, 59)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 91, 200, 253, 253, 253, 253, 173, 253, 253, 247, 86, 76, 30, 52, 141, 116, 181, 76, 0, 23, 26, 0, 30, 0, 14, 0, 184, 253, 208, 35, 60, 153, 253, 253, 183, 253, 253, 253, 243, 78, 77, 110, 77, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7965147339672776, y=-0.5970503546105678, z=0.03460719188961275, w=0.08886785077826484)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.016666666666666666, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.06, z=0.0)>	COMP<154>
[1740779750.1703382]	Q_Header<(2621443, 56517, 257, 173, 250, 8, 58, 213, 57)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 138, 247, 253, 253, 253, 253, 136, 239, 253, 172, 52, 8, 4, 64, 155, 122, 155, 59, 30, 23, 25, 11, 0, 0, 0, 0, 114, 189, 125, 0, 0, 39, 184, 246, 120, 170, 208, 166, 142, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 211, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7965147339672776, y=-0.5970503546105678, z=0.03460719188961275, w=0.08886785077826484)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.016666666666666666, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.06, z=0.0)>	COMP<154>
[1740779750.1804183]	Q_Header<(2621443, 56518, 257, 173, 250, 8, 58, 214, 60)>	Q_Data<(0, 0, 18, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 191, 238, 253, 253, 253, 253, 221, 253, 157, 123, 73, 46, 18, 64, 137, 103, 104, 27, 6, 6, 62, 85, 0, 0, 0, 10, 68, 81, 0, 0, 22, 46, 121, 155, 60, 59, 26, 81, 31, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 246, 253, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7966209712453087, y=-0.5969164188460864, z=0.03478960723336086, w=0.0887440156443977)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.016666666666666666, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.08, z=0.0)>	COMP<154>
[1740779750.190391]	Q_Header<(2621443, 56519, 257, 173, 250, 8, 58, 215, 64)>	Q_Data<(0, 0, 50, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 248, 188, 253, 253, 253, 253, 245, 253, 253, 215, 104, 57, 40, 61, 98, 64, 61, 0, 2, 17, 95, 161, 79, 76, 0, 12, 28, 31, 30, 0, 0, 32, 25, 50, 0, 0, 113, 147, 25, 8, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 220, 236, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7966209712453087, y=-0.5969164188460864, z=0.03478960723336086, w=0.0887440156443977)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.016666666666666666, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.08, z=0.0)>	COMP<154>
[1740779750.2003615]	Q_Header<(2621443, 56520, 257, 173, 250, 8, 58, 216, 58)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 253, 165, 253, 249, 253, 253, 238, 253, 253, 253, 187, 105, 24, 20, 48, 28, 39, 19, 0, 58, 139, 232, 132, 145, 76, 59, 0, 54, 19, 0, 0, 0, 0, 0, 0, 0, 99, 125, 50, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 41, 134, 157, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7966209712453087, y=-0.5969164188460864, z=0.03478960723336086, w=0.0887440156443977)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.016666666666666666, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.08, z=0.0)>	COMP<154>
[1740779750.2103913]	Q_Header<(2621443, 56521, 257, 173, 250, 8, 58, 217, 54)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 253, 174, 252, 212, 253, 253, 251, 253, 253, 253, 253, 132, 98, 93, 20, 0, 39, 0, 0, 53, 182, 253, 166, 186, 113, 80, 22, 67, 35, 0, 57, 21, 0, 0, 0, 0, 55, 77, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7967348454508173, y=-0.5967882119517459, z=0.034850283189245955, w=0.0885600015894849)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.008888888888888889, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.07, z=-0.02)>	COMP<154>
[1740779750.2203062]	Q_Header<(2621443, 56522, 257, 173, 250, 8, 58, 218, 48)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 245, 253, 253, 232, 253, 242, 253, 253, 253, 253, 253, 118, 168, 180, 52, 20, 8, 0, 5, 52, 209, 253, 137, 185, 122, 81, 17, 50, 32, 26, 82, 54, 0, 17, 16, 0, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7967348454508173, y=-0.5967882119517459, z=0.034850283189245955, w=0.0885600015894849)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.008888888888888889, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.07, z=-0.02)>	COMP<154>
