[1740779788.030927]	Q_Header<(2621443, 60304, 257, 173, 250, 8, 58, 0, 88)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 176, 199, 83, 253, 253, 253, 233, 210, 239, 207, 248, 253, 253, 253, 253, 198, 162, 253, 216, 37, 201, 161, 253, 229, 69, 102, 215, 204, 163, 127, 103, 96, 225, 253, 253, 253, 133, 81, 0, 144, 173, 49, 143, 184, 142, 0, 0, 90, 0, 81, 143, 131, 159, 32, 148, 75, 0, 0, 0, 0, 93, 209, 253, 253, 249, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 172, 248, 253, 253, 253, 253, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7336347207854412, y=-0.6735157357626742, z=0.04211380676721751, w=0.0798941638525909)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.0022222222222222222, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=0.0)>	COMP<175>
[1740779790.0606964]	Q_Header<(2621443, 60506, 257, 173, 250, 8, 58, 202, 63)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 73, 191, 253, 253, 181, 244, 253, 253, 253, 253, 253, 253, 242, 253, 149, 253, 253, 253, 122, 215, 253, 225, 32, 61, 101, 97, 0, 25, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 133, 89, 224, 228, 206, 253, 234, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7211229513162939, y=-0.6865774083247558, z=0.04742382845304785, w=0.07965005937094909)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03222222222222222, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.1, z=0.0)>	COMP<172>
[1740779790.070626]	Q_Header<(2621443, 60507, 257, 173, 250, 8, 58, 203, 51)>	Q_Data<(0, 0, 29, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 30, 108, 253, 253, 253, 249, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 148, 233, 253, 160, 79, 70, 99, 96, 14, 70, 48, 26, 41, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 96, 0, 91, 68, 57, 153, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7211229513162939, y=-0.6865774083247558, z=0.04742382845304785, w=0.07965005937094909)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03222222222222222, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.1, z=0.0)>	COMP<172>
[1740779790.0806413]	Q_Header<(2621443, 60508, 257, 173, 250, 8, 58, 204, 48)>	Q_Data<(0, 0, 36, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 33, 133, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 181, 115, 152, 197, 70, 36, 135, 99, 66, 66, 154, 163, 109, 76, 0, 61, 0, 12, 0, 0, 54, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.72113905510318, y=-0.6865927406564258, z=0.04766903106522078, w=0.07922458684078947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.03111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=-0.04)>	COMP<177>
[1740779790.0904002]	Q_Header<(2621443, 60509, 257, 173, 250, 8, 58, 205, 55)>	Q_Data<(0, 0, 49, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 27, 126, 253, 253, 253, 154, 253, 253, 220, 217, 179, 253, 253, 253, 253, 253, 253, 253, 56, 214, 119, 151, 131, 131, 223, 147, 46, 56, 181, 246, 203, 89, 0, 26, 52, 68, 81, 0, 131, 155, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.72113905510318, y=-0.6865927406564258, z=0.04766903106522078, w=0.07922458684078947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.03111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=-0.04)>	COMP<177>
[1740779790.100693]	Q_Header<(2621443, 60510, 257, 173, 250, 8, 58, 206, 58)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 66, 80, 253, 253, 253, 252, 253, 253, 153, 253, 84, 253, 253, 253, 253, 253, 155, 253, 147, 190, 136, 79, 105, 172, 253, 179, 103, 39, 119, 196, 159, 53, 84, 185, 177, 139, 160, 0, 75, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.72113905510318, y=-0.6865927406564258, z=0.04766903106522078, w=0.07922458684078947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.03111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=-0.04)>	COMP<177>
[1740779790.1107807]	Q_Header<(2621443, 60511, 257, 173, 250, 8, 58, 207, 63)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 123, 173, 253, 253, 113, 253, 253, 253, 73, 253, 156, 253, 253, 253, 253, 253, 219, 253, 246, 191, 114, 90, 85, 165, 235, 178, 138, 175, 253, 229, 253, 231, 194, 253, 253, 198, 199, 109, 199, 191, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7211407220927759, y=-0.6866553638208827, z=0.04785224935427307, w=0.07855337362110898)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03333333333333333, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=-0.05)>	COMP<177>
[1740779790.1206734]	Q_Header<(2621443, 60512, 257, 173, 250, 8, 58, 208, 66)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 98, 189, 216, 253, 253, 218, 253, 253, 228, 83, 214, 147, 253, 253, 253, 253, 253, 253, 253, 253, 125, 101, 107, 27, 124, 167, 164, 144, 253, 253, 253, 253, 253, 253, 253, 253, 200, 177, 189, 253, 253, 180, 66, 73, 28, 52, 30, 0, 0, 105, 57, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 40, 0, 44, 0, 107, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7211407220927759, y=-0.6866553638208827, z=0.04785224935427307, w=0.07855337362110898)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03333333333333333, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=-0.05)>	COMP<177>
[1740779790.1308265]	Q_Header<(2621443, 60513, 257, 173, 250, 8, 58, 209, 73)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 138, 242, 205, 236, 253, 253, 253, 218, 187, 170, 124, 117, 213, 253, 253, 200, 253, 253, 242, 232, 38, 56, 98, 36, 70, 112, 161, 146, 253, 253, 253, 253, 253, 253, 253, 225, 151, 105, 253, 253, 253, 253, 102, 121, 30, 3, 0, 0, 63, 168, 130, 30, 0, 0, 0, 0, 89, 109, 0, 0, 0, 0, 0, 0, 37, 0, 88, 0, 70, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7211407220927759, y=-0.6866553638208827, z=0.04785224935427307, w=0.07855337362110898)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03333333333333333, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=-0.05)>	COMP<177>
[1740779790.1409767]	Q_Header<(2621443, 60514, 257, 173, 250, 8, 58, 210, 78)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 160, 253, 162, 224, 253, 253, 253, 237, 231, 253, 155, 74, 111, 193, 187, 94, 146, 214, 95, 100, 53, 48, 99, 59, 45, 103, 123, 104, 253, 253, 253, 253, 253, 253, 251, 151, 163, 47, 253, 253, 253, 253, 145, 126, 0, 0, 0, 0, 76, 194, 154, 22, 0, 0, 0, 0, 125, 130, 0, 0, 0, 0, 0, 0, 93, 44, 79, 0, 41, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.721142831032519, y=-0.6867184081207677, z=0.047913425506604095, w=0.07794324123813175)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.03, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.14, z=0.0)>	COMP<170>
[1740779790.150704]	Q_Header<(2621443, 60515, 257, 173, 250, 8, 58, 211, 78)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 187, 238, 253, 253, 253, 253, 242, 253, 221, 253, 165, 55, 76, 129, 128, 38, 47, 77, 32, 44, 57, 53, 73, 67, 88, 182, 145, 54, 253, 253, 253, 253, 253, 193, 85, 167, 204, 73, 253, 253, 253, 253, 117, 81, 0, 0, 0, 0, 52, 162, 123, 10, 0, 0, 0, 0, 90, 105, 0, 0, 0, 0, 0, 24, 55, 75, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.721142831032519, y=-0.6867184081207677, z=0.047913425506604095, w=0.07794324123813175)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.03, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.14, z=0.0)>	COMP<170>
[1740779790.1622536]	Q_Header<(2621443, 60516, 257, 173, 250, 8, 58, 212, 71)>	Q_Data<(0, 0, 7, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 219, 253, 253, 253, 253, 253, 156, 253, 152, 251, 122, 63, 53, 88, 69, 54, 87, 124, 67, 0, 20, 10, 43, 45, 147, 253, 253, 119, 253, 253, 253, 253, 230, 0, 202, 173, 192, 85, 171, 253, 253, 227, 74, 31, 0, 0, 0, 0, 0, 106, 52, 0, 0, 30, 0, 0, 35, 40, 0, 0, 0, 0, 0, 27, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.721142831032519, y=-0.6867184081207677, z=0.047913425506604095, w=0.07794324123813175)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.03, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.14, z=0.0)>	COMP<170>
[1740779790.1706362]	Q_Header<(2621443, 60517, 257, 173, 250, 8, 58, 213, 55)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 202, 253, 253, 253, 253, 253, 253, 248, 108, 166, 68, 54, 59, 58, 154, 99, 73, 88, 15, 0, 22, 3, 0, 19, 162, 253, 253, 100, 129, 253, 253, 253, 128, 95, 196, 145, 165, 67, 85, 253, 253, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.721142831032519, y=-0.6867184081207677, z=0.047913425506604095, w=0.07794324123813175)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.03, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.14, z=0.0)>	COMP<170>
[1740779790.180679]	Q_Header<(2621443, 60518, 257, 173, 250, 8, 58, 214, 56)>	Q_Data<(0, 0, 13, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 218, 253, 253, 253, 253, 253, 253, 253, 85, 98, 42, 30, 81, 111, 205, 125, 25, 28, 26, 26, 0, 32, 0, 0, 128, 237, 214, 44, 97, 233, 253, 222, 108, 71, 109, 140, 183, 65, 88, 197, 177, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 153, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.721148883926667, y=-0.6867852087975334, z=0.04785279094358925, w=0.0773335282213362)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.022222222222222223, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.13, z=0.0)>	COMP<171>
[1740779790.1906087]	Q_Header<(2621443, 60519, 257, 173, 250, 8, 58, 215, 56)>	Q_Data<(0, 0, 41, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 239, 253, 253, 253, 253, 253, 253, 253, 79, 68, 0, 0, 93, 130, 225, 130, 27, 28, 10, 51, 0, 39, 0, 0, 75, 149, 138, 0, 42, 135, 176, 123, 74, 18, 95, 173, 253, 146, 139, 138, 76, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 142, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.721148883926667, y=-0.6867852087975334, z=0.04785279094358925, w=0.0773335282213362)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.022222222222222223, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.13, z=0.0)>	COMP<171>
[1740779790.200652]	Q_Header<(2621443, 60520, 257, 173, 250, 8, 58, 216, 59)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 169, 251, 253, 253, 253, 202, 138, 173, 90, 67, 0, 0, 77, 129, 213, 113, 30, 74, 105, 29, 59, 82, 75, 0, 17, 86, 93, 0, 0, 0, 13, 0, 0, 33, 173, 174, 253, 173, 183, 113, 36, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.721148883926667, y=-0.6867852087975334, z=0.04785279094358925, w=0.0773335282213362)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.022222222222222223, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.13, z=0.0)>	COMP<171>
[1740779790.21068]	Q_Header<(2621443, 60521, 257, 173, 250, 8, 58, 217, 55)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 135, 227, 253, 253, 253, 253, 253, 173, 110, 89, 28, 7, 51, 98, 161, 73, 0, 122, 196, 126, 74, 128, 124, 4, 35, 68, 95, 70, 10, 33, 9, 0, 0, 25, 178, 129, 253, 157, 183, 102, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7211374767796077, y=-0.6868964167310796, z=0.047607890976563184, w=0.07659987586613691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.016666666666666666, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.02)>	COMP<171>
[1740779790.2206273]	Q_Header<(2621443, 60522, 257, 173, 250, 8, 58, 218, 53)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 231, 253, 192, 253, 253, 253, 244, 253, 138, 101, 53, 30, 33, 53, 89, 0, 33, 147, 238, 168, 86, 144, 139, 38, 66, 74, 117, 142, 60, 74, 33, 29, 0, 22, 139, 46, 250, 98, 134, 91, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7211374767796077, y=-0.6868964167310796, z=0.047607890976563184, w=0.07659987586613691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.016666666666666666, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.02)>	COMP<171>
