[1740779403.297673]	Q_Header<(2621443, 21804, 257, 173, 250, 8, 58, 0, 27)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 15, 90, 253, 253, 253, 253, 200, 84, 134, 156, 102, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9794824323309858, y=-0.1649763842591385, z=0.056945233634397414, w=-0.10076803936804944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.043333333333333335, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.65, y=0.13, z=-0.67)>	COMP<246>
[1740779405.3977857]	Q_Header<(2621443, 22014, 257, 173, 250, 8, 58, 210, 49)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 23, 25, 38, 164, 253, 253, 253, 253, 253, 253, 253, 253, 185, 192, 253, 253, 166, 77, 34, 48, 0, 26, 0, 0, 0, 73, 74, 134, 223, 205, 143, 101, 123, 29, 0, 20, 0, 0, 0, 31, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784392756207085, y=-0.18389604749829672, z=0.026061603810744342, w=-0.0903306174236572)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.006666666666666667, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.06, z=-0.06)>	COMP<269>
[1740779405.4083676]	Q_Header<(2621443, 22015, 257, 173, 250, 8, 58, 211, 56)>	Q_Data<(0, 0, 60, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 12, 48, 73, 138, 215, 219, 233, 253, 253, 253, 253, 253, 253, 253, 253, 221, 134, 16, 63, 44, 0, 0, 0, 70, 141, 140, 79, 195, 179, 104, 220, 223, 0, 0, 0, 60, 0, 24, 78, 46, 38, 52, 125, 75, 42, 30, 66, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784493209992147, y=-0.18389793551061281, z=0.025878766895618927, w=-0.09027050999674621)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.15, z=0.01)>	COMP<271>
[1740779405.4177973]	Q_Header<(2621443, 22016, 257, 173, 250, 8, 58, 212, 56)>	Q_Data<(0, 0, 34, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 16, 27, 26, 23, 56, 91, 106, 250, 253, 253, 253, 253, 253, 253, 253, 253, 253, 165, 116, 53, 113, 60, 0, 0, 125, 235, 213, 32, 183, 210, 134, 253, 253, 124, 104, 124, 72, 19, 61, 81, 73, 71, 159, 253, 253, 181, 113, 96, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784493209992147, y=-0.18389793551061281, z=0.025878766895618927, w=-0.09027050999674621)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.15, z=0.01)>	COMP<271>
[1740779405.4277844]	Q_Header<(2621443, 22017, 257, 173, 250, 8, 58, 213, 59)>	Q_Data<(0, 0, 12, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 24, 33, 43, 57, 61, 49, 100, 253, 253, 253, 253, 231, 253, 253, 253, 253, 253, 180, 152, 117, 125, 85, 86, 94, 164, 253, 253, 41, 196, 253, 181, 253, 253, 190, 186, 220, 95, 162, 175, 42, 19, 97, 201, 253, 253, 243, 191, 45, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784493209992147, y=-0.18389793551061281, z=0.025878766895618927, w=-0.09027050999674621)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.15, z=0.01)>	COMP<271>
[1740779405.437811]	Q_Header<(2621443, 22018, 257, 173, 250, 8, 58, 214, 58)>	Q_Data<(0, 0, 31, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 29, 40, 38, 34, 42, 40, 68, 176, 253, 253, 225, 253, 253, 253, 253, 253, 229, 159, 203, 202, 94, 0, 162, 195, 132, 253, 253, 0, 217, 253, 253, 253, 253, 235, 241, 253, 123, 197, 207, 0, 32, 20, 190, 253, 253, 253, 200, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784493209992147, y=-0.18389793551061281, z=0.025878766895618927, w=-0.09027050999674621)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.008888888888888889, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.15, z=0.01)>	COMP<271>
[1740779405.4478576]	Q_Header<(2621443, 22019, 257, 173, 250, 8, 58, 215, 58)>	Q_Data<(0, 0, 57, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 26, 0, 19, 33, 0, 43, 44, 67, 158, 218, 200, 253, 253, 253, 253, 253, 152, 100, 244, 253, 136, 88, 237, 253, 253, 253, 243, 23, 183, 253, 253, 253, 253, 239, 253, 253, 145, 167, 199, 41, 0, 26, 117, 253, 253, 219, 168, 28, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.978459840547972, y=-0.18396094812622965, z=0.025451796738101447, w=-0.09014940954958235)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.016666666666666666, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.13, z=-0.1)>	COMP<271>
[1740779405.457825]	Q_Header<(2621443, 22020, 257, 173, 250, 8, 58, 216, 60)>	Q_Data<(0, 0, 68, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 22, 24, 12, 15, 31, 36, 0, 41, 61, 125, 215, 253, 253, 253, 253, 158, 71, 253, 253, 253, 186, 140, 253, 253, 253, 235, 199, 0, 117, 253, 253, 253, 240, 205, 233, 253, 147, 90, 118, 60, 106, 157, 42, 75, 252, 158, 81, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.978459840547972, y=-0.18396094812622965, z=0.025451796738101447, w=-0.09014940954958235)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.016666666666666666, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.13, z=-0.1)>	COMP<271>
[1740779405.4678266]	Q_Header<(2621443, 22021, 257, 173, 250, 8, 58, 217, 60)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 13, 27, 34, 17, 23, 14, 0, 31, 55, 60, 197, 253, 253, 209, 171, 188, 105, 253, 253, 253, 248, 166, 253, 253, 253, 195, 227, 136, 81, 124, 253, 253, 193, 182, 66, 214, 148, 0, 73, 59, 210, 253, 99, 233, 21, 75, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.978459840547972, y=-0.18396094812622965, z=0.025451796738101447, w=-0.09014940954958235)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.016666666666666666, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.13, z=-0.1)>	COMP<271>
[1740779405.4778638]	Q_Header<(2621443, 22022, 257, 173, 250, 8, 58, 218, 55)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 24, 37, 48, 39, 30, 0, 0, 7, 27, 20, 164, 253, 253, 242, 219, 240, 172, 253, 253, 253, 253, 114, 253, 253, 253, 253, 253, 253, 109, 97, 253, 253, 253, 211, 231, 253, 189, 71, 0, 101, 243, 253, 144, 195, 115, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784783799826394, y=-0.18390339709860223, z=0.025147095786466685, w=-0.0901511176616779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.07, z=-0.03)>	COMP<269>
[1740779405.4877865]	Q_Header<(2621443, 22023, 257, 173, 250, 8, 58, 219, 54)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 23, 43, 62, 46, 19, 0, 0, 0, 0, 0, 116, 220, 173, 253, 253, 253, 213, 253, 253, 253, 253, 140, 212, 196, 107, 253, 253, 253, 135, 109, 253, 253, 253, 180, 253, 253, 210, 119, 131, 133, 202, 241, 104, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784783799826394, y=-0.18390339709860223, z=0.025147095786466685, w=-0.0901511176616779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.07, z=-0.03)>	COMP<269>
[1740779405.4977813]	Q_Header<(2621443, 22024, 257, 173, 250, 8, 58, 220, 53)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 16, 48, 32, 0, 0, 0, 0, 14, 0, 66, 108, 207, 253, 253, 253, 233, 253, 253, 253, 253, 172, 233, 158, 253, 253, 253, 253, 223, 253, 253, 221, 253, 247, 219, 253, 236, 185, 243, 201, 171, 127, 60, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784783799826394, y=-0.18390339709860223, z=0.025147095786466685, w=-0.0901511176616779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.07, z=-0.03)>	COMP<269>
[1740779405.508385]	Q_Header<(2621443, 22025, 257, 173, 250, 8, 58, 221, 48)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 17, 42, 33, 34, 8, 2, 0, 0, 0, 27, 64, 238, 253, 253, 253, 238, 253, 253, 253, 253, 203, 148, 137, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 241, 253, 253, 253, 253, 242, 138, 81, 65, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784884416453725, y=-0.18389381703327767, z=0.024840618497359444, w=-0.09014642142653538)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.01888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.07, z=-0.01)>	COMP<277>
[1740779405.5178216]	Q_Header<(2621443, 22026, 257, 173, 250, 8, 58, 222, 51)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 8, 14, 13, 26, 38, 0, 0, 13, 0, 0, 0, 114, 253, 253, 253, 253, 236, 253, 253, 253, 253, 253, 145, 82, 221, 253, 253, 166, 253, 253, 253, 253, 253, 253, 253, 206, 253, 209, 223, 201, 100, 70, 0, 77, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784884416453725, y=-0.18389381703327767, z=0.024840618497359444, w=-0.09014642142653538)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.01888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.07, z=-0.01)>	COMP<277>
[1740779405.5278444]	Q_Header<(2621443, 22027, 257, 173, 250, 8, 58, 223, 55)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 8, 26, 22, 0, 18, 23, 0, 0, 22, 0, 0, 133, 253, 253, 253, 253, 187, 253, 232, 253, 253, 253, 171, 84, 171, 253, 193, 151, 253, 253, 253, 253, 253, 253, 253, 176, 156, 179, 117, 143, 0, 0, 39, 43, 58, 84, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784884416453725, y=-0.18389381703327767, z=0.024840618497359444, w=-0.09014642142653538)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.01888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.07, z=-0.01)>	COMP<277>
[1740779405.5379958]	Q_Header<(2621443, 22028, 257, 173, 250, 8, 58, 224, 55)>	Q_Data<(0, 0, 40, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 37, 23, 31, 31, 0, 0, 0, 3, 20, 200, 253, 253, 253, 253, 45, 253, 125, 253, 253, 253, 161, 101, 170, 253, 209, 115, 189, 253, 253, 253, 253, 253, 253, 253, 172, 155, 68, 48, 15, 100, 106, 9, 70, 66, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784884416453725, y=-0.18389381703327767, z=0.024840618497359444, w=-0.09014642142653538)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.01888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.07, z=-0.01)>	COMP<277>
[1740779405.547868]	Q_Header<(2621443, 22029, 257, 173, 250, 8, 58, 225, 57)>	Q_Data<(0, 0, 17, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 21, 33, 31, 18, 10, 0, 0, 0, 11, 0, 61, 253, 253, 253, 253, 66, 99, 243, 135, 156, 253, 253, 204, 231, 238, 130, 253, 232, 100, 253, 253, 253, 253, 253, 239, 253, 222, 126, 109, 54, 76, 137, 100, 0, 27, 71, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784987369718864, y=-0.18389575190221394, z=0.024413641142013134, w=-0.0901473699168835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.01888888888888889, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.09, z=-0.02)>	COMP<277>
[1740779405.5578082]	Q_Header<(2621443, 22030, 257, 173, 250, 8, 58, 226, 45)>	Q_Data<(0, 0, 51, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 10, 0, 0, 5, 0, 114, 253, 253, 253, 253, 210, 189, 189, 138, 124, 253, 253, 253, 253, 253, 253, 253, 253, 164, 253, 253, 253, 253, 253, 253, 253, 235, 138, 50, 75, 29, 157, 129, 75, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9784987369718864, y=-0.18389575190221394, z=0.024413641142013134, w=-0.0901473699168835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.01888888888888889, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.09, z=-0.02)>	COMP<277>
