[1740779388.3376856]	Q_Header<(2621443, 20304, 257, 173, 250, 8, 58, 0, 33)>	Q_Data<(0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 55, 63, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 153, 253, 253, 253, 245, 77, 94, 0, 96, 127, 94, 10, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9923680010350819, y=-0.0686033355780449, z=0.030639568025069876, w=-0.09777806369753375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.012222222222222223, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.3, y=0.36, z=0.17)>	COMP<353>
[1740779390.3378866]	Q_Header<(2621443, 20504, 257, 173, 250, 8, 58, 200, 42)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 210, 253, 253, 213, 253, 253, 253, 253, 253, 253, 208, 108, 118, 196, 253, 212, 135, 81, 160, 183, 114, 38, 8, 0, 28, 0, 3, 18, 47, 146, 240, 141, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9923493694888105, y=-0.07983227598815205, z=0.018188087342866446, w=-0.09240524911778455)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.011111111111111112, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.05, z=0.13)>	COMP<353>
[1740779390.347672]	Q_Header<(2621443, 20505, 257, 173, 250, 8, 58, 201, 41)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 126, 253, 253, 192, 253, 253, 253, 253, 253, 253, 253, 132, 121, 194, 208, 187, 116, 41, 61, 99, 86, 31, 0, 0, 0, 5, 25, 43, 45, 192, 253, 220, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9922885555747721, y=-0.08062573391033792, z=0.018004989783156462, w=-0.09240526959897927)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.012222222222222223, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.06, z=-0.24)>	COMP<353>
[1740779390.3577669]	Q_Header<(2621443, 20506, 257, 173, 250, 8, 58, 202, 48)>	Q_Data<(0, 0, 66, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 66, 246, 253, 253, 253, 253, 253, 253, 253, 253, 253, 203, 165, 182, 134, 135, 81, 0, 0, 35, 63, 53, 0, 21, 0, 77, 144, 148, 75, 181, 253, 220, 55, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9922885555747721, y=-0.08062573391033792, z=0.018004989783156462, w=-0.09240526959897927)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.012222222222222223, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.06, z=-0.24)>	COMP<353>
[1740779390.3677182]	Q_Header<(2621443, 20507, 257, 173, 250, 8, 58, 203, 51)>	Q_Data<(0, 0, 43, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 19, 149, 253, 253, 253, 181, 253, 253, 253, 253, 253, 206, 140, 123, 119, 84, 48, 0, 0, 0, 51, 57, 0, 30, 0, 114, 229, 230, 100, 95, 232, 158, 23, 23, 0, 0, 0, 0, 0, 0, 0, 28, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9922885555747721, y=-0.08062573391033792, z=0.018004989783156462, w=-0.09240526959897927)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.012222222222222223, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.06, z=-0.24)>	COMP<353>
[1740779390.3778124]	Q_Header<(2621443, 20508, 257, 173, 250, 8, 58, 204, 60)>	Q_Data<(0, 0, 42, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 17, 9, 61, 157, 253, 172, 253, 253, 250, 219, 253, 251, 253, 253, 119, 113, 87, 0, 3, 40, 0, 35, 0, 43, 64, 73, 155, 253, 253, 57, 147, 114, 96, 0, 43, 0, 14, 55, 105, 52, 26, 49, 81, 34, 53, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9922369341648627, y=-0.0812978776101124, z=0.01782205725386848, w=-0.09240614617245507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.005555555555555556, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.02, z=-0.16)>	COMP<348>
[1740779390.3877099]	Q_Header<(2621443, 20509, 257, 173, 250, 8, 58, 205, 57)>	Q_Data<(0, 0, 44, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 21, 18, 32, 67, 142, 133, 253, 253, 226, 130, 157, 253, 253, 253, 240, 152, 135, 68, 56, 66, 51, 54, 0, 91, 166, 114, 130, 223, 234, 120, 145, 20, 41, 0, 0, 0, 0, 147, 225, 139, 62, 42, 56, 62, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9922369341648627, y=-0.0812978776101124, z=0.01782205725386848, w=-0.09240614617245507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.005555555555555556, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.02, z=-0.16)>	COMP<348>
[1740779390.4019067]	Q_Header<(2621443, 20510, 257, 173, 250, 8, 58, 206, 59)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 24, 26, 40, 39, 40, 140, 253, 253, 253, 148, 190, 253, 253, 253, 253, 198, 152, 96, 104, 105, 80, 52, 0, 192, 253, 128, 167, 142, 253, 253, 199, 169, 19, 0, 55, 91, 64, 177, 253, 185, 93, 97, 109, 78, 126, 160, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9922369341648627, y=-0.0812978776101124, z=0.01782205725386848, w=-0.09240614617245507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.005555555555555556, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.02, z=-0.16)>	COMP<348>
[1740779390.4077942]	Q_Header<(2621443, 20511, 257, 173, 250, 8, 58, 207, 60)>	Q_Data<(0, 0, 62, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 35, 35, 26, 12, 52, 84, 245, 253, 253, 198, 226, 253, 253, 253, 253, 206, 128, 89, 146, 132, 68, 27, 52, 253, 253, 197, 166, 197, 253, 253, 253, 195, 99, 112, 198, 182, 152, 183, 253, 163, 183, 253, 253, 171, 253, 253, 253, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9921699195563345, y=-0.08215186464830378, z=0.01763884761022273, w=-0.09240558921064779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.006666666666666667, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.04, z=-0.06)>	COMP<354>
[1740779390.4176648]	Q_Header<(2621443, 20512, 257, 173, 250, 8, 58, 208, 48)>	Q_Data<(0, 0, 62, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 33, 21, 16, 33, 32, 165, 253, 253, 253, 253, 253, 253, 253, 253, 195, 112, 50, 109, 101, 120, 138, 77, 253, 253, 216, 169, 253, 253, 253, 253, 253, 152, 231, 253, 253, 212, 223, 204, 117, 253, 253, 253, 253, 253, 253, 253, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9921699195563345, y=-0.08215186464830378, z=0.01763884761022273, w=-0.09240558921064779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.006666666666666667, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.04, z=-0.06)>	COMP<354>
[1740779390.427681]	Q_Header<(2621443, 20513, 257, 173, 250, 8, 58, 209, 53)>	Q_Data<(0, 0, 59, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 5, 29, 32, 0, 31, 14, 93, 160, 253, 253, 253, 253, 253, 253, 253, 139, 253, 243, 197, 90, 246, 253, 199, 253, 253, 166, 174, 251, 159, 253, 253, 253, 192, 253, 253, 253, 221, 230, 133, 53, 253, 253, 253, 253, 253, 253, 253, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9921699195563345, y=-0.08215186464830378, z=0.01763884761022273, w=-0.09240558921064779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.006666666666666667, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.04, z=-0.06)>	COMP<354>
[1740779390.4377196]	Q_Header<(2621443, 20514, 257, 173, 250, 8, 58, 210, 54)>	Q_Data<(0, 0, 63, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 15, 11, 0, 30, 20, 25, 26, 54, 210, 253, 253, 253, 253, 253, 215, 72, 253, 253, 253, 162, 253, 253, 253, 253, 253, 78, 147, 168, 142, 253, 253, 253, 230, 253, 253, 253, 183, 193, 56, 91, 217, 253, 253, 253, 253, 253, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9921699195563345, y=-0.08215186464830378, z=0.01763884761022273, w=-0.09240558921064779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.006666666666666667, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.04, z=-0.06)>	COMP<354>
[1740779390.4477327]	Q_Header<(2621443, 20515, 257, 173, 250, 8, 58, 211, 60)>	Q_Data<(0, 0, 59, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 0, 0, 22, 40, 0, 13, 23, 26, 142, 253, 253, 212, 253, 253, 165, 97, 253, 253, 137, 185, 253, 253, 253, 219, 148, 88, 99, 156, 194, 214, 253, 181, 181, 231, 253, 191, 115, 110, 0, 138, 26, 253, 253, 253, 109, 175, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9921200986154862, y=-0.08276314080114422, z=0.017578012205552756, w=-0.09240663360835719)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.07, z=-0.19)>	COMP<354>
[1740779390.4577265]	Q_Header<(2621443, 20516, 257, 173, 250, 8, 58, 212, 57)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 25, 0, 12, 31, 14, 0, 9, 20, 64, 165, 211, 191, 142, 253, 209, 94, 253, 253, 253, 117, 253, 253, 253, 187, 230, 230, 83, 91, 153, 244, 253, 172, 164, 209, 150, 73, 11, 64, 55, 157, 188, 211, 253, 239, 78, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9921200986154862, y=-0.08276314080114422, z=0.017578012205552756, w=-0.09240663360835719)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.07, z=-0.19)>	COMP<354>
[1740779390.4677448]	Q_Header<(2621443, 20517, 257, 173, 250, 8, 58, 213, 57)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 26, 0, 12, 34, 26, 0, 29, 0, 30, 131, 141, 253, 253, 228, 253, 205, 253, 253, 253, 148, 188, 197, 142, 253, 253, 253, 155, 89, 160, 192, 231, 189, 204, 219, 174, 65, 0, 57, 119, 195, 225, 179, 149, 62, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9921200986154862, y=-0.08276314080114422, z=0.017578012205552756, w=-0.09240663360835719)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.006666666666666667, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.07, z=-0.19)>	COMP<354>
[1740779390.47776]	Q_Header<(2621443, 20518, 257, 173, 250, 8, 58, 214, 55)>	Q_Data<(0, 0, 14, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 13, 21, 2, 0, 18, 9, 14, 12, 15, 0, 99, 115, 253, 253, 226, 253, 253, 253, 253, 216, 249, 31, 108, 119, 253, 253, 253, 242, 224, 215, 178, 253, 233, 153, 232, 198, 58, 0, 116, 169, 198, 191, 141, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9920855831266705, y=-0.08325364435737533, z=0.017517445696896422, w=-0.09234806738468392)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.0077777777777777776, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.02, z=-0.07)>	COMP<347>
[1740779390.4876451]	Q_Header<(2621443, 20519, 257, 173, 250, 8, 58, 215, 50)>	Q_Data<(0, 0, 52, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 3, 0, 0, 23, 22, 0, 0, 23, 0, 57, 161, 253, 224, 253, 253, 253, 253, 253, 253, 253, 105, 79, 136, 253, 253, 253, 253, 253, 133, 233, 253, 253, 176, 253, 171, 122, 96, 183, 198, 171, 70, 106, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9920855831266705, y=-0.08325364435737533, z=0.017517445696896422, w=-0.09234806738468392)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.0077777777777777776, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.02, z=-0.07)>	COMP<347>
[1740779390.4976017]	Q_Header<(2621443, 20520, 257, 173, 250, 8, 58, 216, 46)>	Q_Data<(0, 0, 68, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 16, 4, 10, 32, 38, 0, 17, 0, 0, 27, 128, 253, 241, 253, 253, 253, 253, 253, 253, 253, 187, 0, 104, 226, 253, 253, 253, 253, 253, 253, 253, 253, 131, 253, 124, 223, 158, 185, 194, 161, 56, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9920855831266705, y=-0.08325364435737533, z=0.017517445696896422, w=-0.09234806738468392)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.0077777777777777776, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.02, z=-0.07)>	COMP<347>
