[1740779860.5311992]	Q_Header<(2621443, 2018, 257, 173, 250, 8, 58, 0, 34)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 230, 112, 253, 253, 253, 201, 146, 253, 253, 253, 253, 253, 253, 250, 139, 97, 66, 47, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.295536776866399, y=-0.951003411886692, z=0.07739376973700825, w=0.04754711878953424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.008888888888888889, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.12, z=0.0)>	COMP<166>
[1740779862.5616126]	Q_Header<(2621443, 2221, 257, 173, 250, 8, 58, 203, 79)>	Q_Data<(0, 0, 23, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 9, 0, 0, 0, 0, 17, 32, 35, 7, 11, 38, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 182, 220, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 53, 253, 253, 253, 253, 253, 253, 253, 253, 187, 253, 253, 253, 233, 179, 84, 27, 0, 61, 54, 146, 53, 80, 0, 0, 0, 0, 0, 48, 37, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 122, 128, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 79, 253, 106, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3259320101779048, y=-0.9409303125285731, z=0.07653909003054168, w=0.05059880832162604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.034444444444444444, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.13, z=0.0)>	COMP<165>
[1740779862.5713675]	Q_Header<(2621443, 2222, 257, 173, 250, 8, 58, 204, 98)>	Q_Data<(0, 0, 34, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 25, 0, 12, 26, 12, 0, 0, 0, 17, 30, 20, 24, 35, 19, 27, 0, 41, 38, 18, 28, 0, 13, 48, 0, 0, 0, 0, 15, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 179, 253, 253, 253, 253, 253, 150, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 205, 253, 253, 126, 147, 232, 253, 253, 253, 253, 253, 253, 253, 137, 253, 253, 0, 41, 142, 0, 0, 0, 0, 46, 142, 135, 107, 24, 0, 27, 0, 0, 237, 210, 225, 253, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 191, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 235, 145, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3259320101779048, y=-0.9409303125285731, z=0.07653909003054168, w=0.05059880832162604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.034444444444444444, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.13, z=0.0)>	COMP<165>
[1740779862.5814183]	Q_Header<(2621443, 2223, 257, 173, 250, 8, 58, 205, 92)>	Q_Data<(0, 0, 43, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 29, 0, 6, 26, 0, 0, 0, 0, 26, 36, 0, 16, 35, 29, 8, 21, 74, 54, 70, 53, 0, 0, 46, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 28, 19, 218, 253, 253, 253, 253, 253, 137, 152, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 187, 234, 46, 253, 253, 242, 113, 246, 253, 253, 253, 253, 167, 177, 142, 67, 0, 44, 0, 0, 0, 0, 0, 91, 104, 100, 27, 0, 0, 0, 128, 253, 253, 253, 253, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3264244835316188, y=-0.9406982311498334, z=0.07684525519190502, w=0.05127086128768882)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.03777777777777778, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.12, z=0.07)>	COMP<166>
[1740779862.5928116]	Q_Header<(2621443, 2224, 257, 173, 250, 8, 58, 206, 92)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 0, 0, 5, 0, 0, 13, 0, 0, 25, 0, 64, 91, 62, 36, 69, 118, 83, 66, 86, 31, 50, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 7, 85, 0, 0, 89, 253, 253, 151, 231, 253, 253, 225, 249, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 178, 253, 216, 150, 118, 132, 159, 253, 253, 253, 148, 23, 0, 36, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 253, 253, 253, 253, 195, 91, 0, 76, 0, 0, 0, 0, 0, 0, 0, 60, 30, 129, 120, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3264244835316188, y=-0.9406982311498334, z=0.07684525519190502, w=0.05127086128768882)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.03777777777777778, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.12, z=0.07)>	COMP<166>
[1740779862.6013837]	Q_Header<(2621443, 2225, 257, 173, 250, 8, 58, 207, 104)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 10, 0, 0, 44, 22, 45, 39, 34, 121, 151, 96, 64, 123, 180, 136, 0, 100, 142, 201, 180, 110, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 44, 9, 0, 0, 0, 11, 107, 26, 63, 179, 253, 253, 253, 128, 227, 170, 209, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 238, 151, 0, 61, 125, 113, 52, 177, 102, 81, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 234, 253, 253, 171, 107, 0, 0, 61, 0, 73, 168, 91, 91, 0, 191, 241, 253, 253, 253, 134, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3264244835316188, y=-0.9406982311498334, z=0.07684525519190502, w=0.05127086128768882)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.03777777777777778, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.12, z=0.07)>	COMP<166>
[1740779862.6114242]	Q_Header<(2621443, 2226, 257, 173, 250, 8, 58, 208, 104)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 20, 20, 21, 0, 7, 31, 76, 117, 84, 59, 168, 186, 133, 88, 174, 253, 217, 120, 142, 246, 253, 253, 249, 190, 53, 0, 0, 0, 0, 0, 0, 32, 40, 84, 40, 0, 70, 45, 0, 0, 0, 29, 90, 27, 137, 242, 253, 253, 253, 226, 135, 0, 136, 130, 228, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 228, 135, 203, 23, 70, 63, 111, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 173, 0, 253, 253, 235, 166, 193, 34, 0, 0, 0, 91, 138, 197, 152, 119, 61, 139, 235, 253, 253, 253, 253, 205, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3270938367992414, y=-0.9403871512532026, z=0.07727202787606637, w=0.05206401246310001)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.03777777777777778, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.11, z=0.01)>	COMP<166>
[1740779862.621418]	Q_Header<(2621443, 2227, 257, 173, 250, 8, 58, 209, 105)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 23, 23, 13, 0, 43, 91, 139, 164, 120, 83, 171, 212, 154, 140, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 106, 0, 10, 0, 0, 0, 0, 11, 31, 68, 30, 0, 60, 37, 0, 0, 0, 0, 39, 40, 185, 253, 253, 253, 253, 188, 88, 0, 66, 151, 123, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 216, 246, 86, 153, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 253, 196, 253, 253, 122, 0, 132, 0, 52, 0, 0, 0, 93, 173, 125, 158, 97, 0, 199, 253, 253, 253, 253, 253, 76, 6, 0, 0, 70, 0, 85, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3270938367992414, y=-0.9403871512532026, z=0.07727202787606637, w=0.05206401246310001)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.03777777777777778, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.11, z=0.01)>	COMP<166>
[1740779862.6313596]	Q_Header<(2621443, 2228, 257, 173, 250, 8, 58, 210, 105)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 15, 21, 11, 15, 67, 131, 150, 167, 112, 109, 84, 242, 248, 168, 253, 253, 253, 253, 253, 206, 253, 253, 253, 253, 123, 17, 17, 0, 0, 0, 0, 0, 0, 41, 0, 0, 37, 17, 0, 0, 0, 0, 0, 34, 189, 253, 239, 206, 161, 94, 24, 0, 29, 100, 131, 197, 217, 253, 253, 253, 253, 253, 253, 253, 253, 253, 200, 187, 37, 40, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 253, 253, 253, 253, 41, 0, 0, 0, 0, 0, 84, 39, 0, 48, 68, 66, 28, 0, 55, 141, 197, 253, 238, 253, 52, 0, 75, 0, 0, 0, 147, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3270938367992414, y=-0.9403871512532026, z=0.07727202787606637, w=0.05206401246310001)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.03777777777777778, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.11, z=0.01)>	COMP<166>
[1740779862.6413863]	Q_Header<(2621443, 2229, 257, 173, 250, 8, 58, 211, 90)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 15, 24, 29, 40, 130, 207, 183, 137, 171, 136, 225, 236, 253, 205, 253, 253, 253, 253, 253, 147, 253, 253, 253, 253, 95, 4, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 214, 152, 91, 40, 0, 0, 0, 0, 21, 77, 91, 158, 253, 253, 232, 253, 253, 253, 253, 253, 253, 190, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 205, 227, 253, 253, 0, 0, 0, 0, 0, 116, 253, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 216, 243, 0, 0, 0, 0, 0, 0, 143, 74, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3270938367992414, y=-0.9403871512532026, z=0.07727202787606637, w=0.05206401246310001)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.03777777777777778, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.11, z=0.01)>	COMP<166>
[1740779862.651316]	Q_Header<(2621443, 2230, 257, 173, 250, 8, 58, 212, 78)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 12, 21, 22, 79, 161, 253, 253, 205, 253, 249, 253, 196, 253, 221, 188, 253, 220, 253, 253, 239, 239, 253, 253, 253, 90, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 124, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 204, 253, 253, 253, 253, 253, 253, 253, 253, 126, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 40, 131, 217, 145, 0, 0, 0, 0, 0, 181, 253, 232, 28, 0, 0, 0, 0, 0, 0, 0, 0, 64, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.32764439744896434, y=-0.9401465450645302, z=0.07757750170596753, w=0.05249146456894735)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.03666666666666667, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.12, z=-0.02)>	COMP<161>
[1740779862.6616392]	Q_Header<(2621443, 2231, 257, 173, 250, 8, 58, 213, 68)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 16, 41, 114, 171, 240, 239, 253, 253, 253, 253, 253, 253, 179, 147, 112, 150, 253, 253, 208, 157, 253, 253, 244, 106, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 78, 253, 253, 253, 192, 197, 253, 218, 105, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 193, 253, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.32764439744896434, y=-0.9401465450645302, z=0.07757750170596753, w=0.05249146456894735)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.03666666666666667, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.12, z=-0.02)>	COMP<161>
[1740779862.671236]	Q_Header<(2621443, 2232, 257, 173, 250, 8, 58, 214, 64)>	Q_Data<(0, 0, 18, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 77, 148, 197, 200, 85, 204, 253, 220, 253, 253, 253, 220, 155, 208, 248, 175, 164, 240, 183, 116, 191, 253, 210, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 49, 0, 153, 226, 253, 240, 156, 253, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 112, 253, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.32764439744896434, y=-0.9401465450645302, z=0.07757750170596753, w=0.05249146456894735)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.03666666666666667, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.12, z=-0.02)>	COMP<161>
[1740779862.681293]	Q_Header<(2621443, 2233, 257, 173, 250, 8, 58, 215, 68)>	Q_Data<(0, 0, 55, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 33, 117, 207, 201, 149, 253, 228, 253, 198, 253, 253, 253, 253, 193, 253, 239, 170, 97, 192, 253, 253, 87, 139, 134, 88, 0, 0, 0, 0, 38, 0, 26, 87, 68, 0, 0, 0, 0, 0, 0, 0, 0, 73, 122, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 16, 14, 0, 99, 111, 125, 123, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.32823717695856164, y=-0.9399130764525566, z=0.07769541209896783, w=0.052793818904640355)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.03111111111111111, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.1, z=-0.02)>	COMP<159>
[1740779862.6912265]	Q_Header<(2621443, 2234, 257, 173, 250, 8, 58, 216, 66)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 30, 112, 188, 109, 182, 253, 173, 253, 152, 253, 253, 253, 253, 233, 253, 253, 166, 165, 213, 253, 253, 171, 72, 63, 72, 0, 0, 0, 55, 100, 38, 54, 123, 96, 0, 0, 0, 0, 0, 0, 0, 0, 91, 143, 109, 20, 0, 0, 33, 44, 0, 0, 0, 0, 0, 0, 0, 42, 42, 44, 18, 50, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.32823717695856164, y=-0.9399130764525566, z=0.07769541209896783, w=0.052793818904640355)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.03111111111111111, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.1, z=-0.02)>	COMP<159>
[1740779862.7011437]	Q_Header<(2621443, 2235, 257, 173, 250, 8, 58, 217, 56)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 32, 74, 168, 164, 227, 253, 113, 253, 253, 253, 253, 253, 253, 253, 253, 253, 240, 182, 175, 253, 253, 173, 67, 71, 65, 0, 0, 0, 114, 152, 85, 0, 94, 93, 6, 0, 0, 0, 0, 0, 0, 0, 78, 108, 73, 18, 0, 0, 45, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.32823717695856164, y=-0.9399130764525566, z=0.07769541209896783, w=0.052793818904640355)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.03111111111111111, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.1, z=-0.02)>	COMP<159>
[1740779862.711206]	Q_Header<(2621443, 2236, 257, 173, 250, 8, 58, 218, 54)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 56, 104, 213, 253, 253, 253, 189, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 167, 57, 189, 220, 139, 0, 104, 49, 39, 44, 15, 81, 142, 90, 60, 87, 75, 49, 39, 0, 0, 0, 0, 0, 0, 0, 42, 33, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3289820572813238, y=-0.9396435569287532, z=0.07763732409310647, w=0.05303996433719302)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.022222222222222223, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.09, z=-0.1)>	COMP<159>
[1740779862.7210903]	Q_Header<(2621443, 2237, 257, 173, 250, 8, 58, 219, 43)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 55, 103, 252, 253, 253, 227, 214, 253, 253, 253, 253, 253, 253, 253, 253, 253, 218, 111, 129, 112, 90, 81, 71, 117, 37, 42, 95, 52, 167, 160, 69, 112, 168, 17, 49, 61, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3289820572813238, y=-0.9396435569287532, z=0.07763732409310647, w=0.05303996433719302)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.022222222222222223, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.09, z=-0.1)>	COMP<159>
