[1740779850.5312393]	Q_Header<(2621443, 1018, 257, 173, 250, 8, 58, 0, 45)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 225, 253, 253, 253, 253, 253, 253, 232, 129, 19, 77, 87, 38, 42, 45, 0, 24, 69, 200, 253, 253, 253, 112, 103, 197, 189, 185, 82, 36, 17, 35, 0, 0, 18, 42, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19708608595402743, y=-0.976580171961734, z=0.08117822679431913, w=0.029297405158852017)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0022222222222222222, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.17, z=-0.16)>	COMP<181>
[1740779852.7609682]	Q_Header<(2621443, 1240, 257, 173, 250, 8, 58, 222, 96)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 38, 26, 0, 0, 28, 36, 21, 45, 76, 94, 118, 126, 146, 98, 73, 111, 207, 171, 58, 94, 127, 146, 218, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 41, 54, 0, 40, 0, 0, 0, 38, 89, 40, 0, 149, 253, 253, 253, 253, 120, 136, 64, 184, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 179, 253, 253, 253, 253, 53, 0, 16, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 253, 253, 253, 253, 253, 235, 0, 150, 96, 0, 0, 124, 69, 156, 115, 128, 104, 246, 253, 179, 244, 113, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19500545615654938, y=-0.9766141796434888, z=0.08288494818797937, w=0.03643763922549608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.07444444444444444, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.06)>	COMP<181>
[1740779852.7672968]	Q_Header<(2621443, 1241, 257, 173, 250, 8, 58, 223, 104)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 35, 24, 0, 0, 41, 45, 51, 44, 110, 87, 128, 151, 194, 110, 98, 96, 237, 224, 188, 130, 161, 243, 253, 214, 127, 63, 23, 0, 0, 0, 0, 0, 0, 0, 64, 34, 39, 0, 71, 51, 0, 0, 42, 48, 0, 87, 238, 253, 253, 205, 253, 71, 0, 54, 88, 91, 198, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 74, 198, 240, 225, 145, 110, 0, 49, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 204, 253, 193, 0, 113, 110, 0, 0, 107, 155, 253, 199, 150, 0, 253, 253, 0, 253, 253, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19500545615654938, y=-0.9766141796434888, z=0.08288494818797937, w=0.03643763922549608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.07444444444444444, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.06)>	COMP<181>
[1740779852.775535]	Q_Header<(2621443, 1242, 257, 173, 250, 8, 58, 224, 99)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 15, 0, 25, 49, 62, 81, 65, 115, 78, 141, 165, 181, 84, 129, 36, 253, 253, 253, 253, 215, 253, 253, 251, 187, 85, 31, 0, 0, 0, 0, 0, 0, 0, 54, 0, 32, 0, 65, 54, 0, 0, 0, 0, 0, 122, 253, 253, 253, 134, 221, 0, 0, 0, 63, 95, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 29, 91, 100, 104, 81, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 76, 253, 253, 253, 106, 84, 173, 0, 0, 0, 0, 0, 0, 69, 201, 253, 111, 0, 0, 253, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19512679586689866, y=-0.9766715631723841, z=0.0825794666274363, w=0.034911644427859254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.07111111111111111, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.01)>	COMP<181>
[1740779852.791188]	Q_Header<(2621443, 1243, 257, 173, 250, 8, 58, 225, 94)>	Q_Data<(0, 0, 34, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 0, 0, 16, 42, 75, 42, 132, 76, 116, 222, 247, 148, 147, 229, 167, 253, 253, 243, 253, 253, 221, 253, 199, 185, 71, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 36, 0, 0, 0, 0, 0, 118, 238, 253, 233, 65, 95, 0, 0, 47, 63, 99, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 128, 106, 109, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 127, 253, 253, 253, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 87, 128, 0, 0, 0, 123, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 55, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19512679586689866, y=-0.9766715631723841, z=0.0825794666274363, w=0.034911644427859254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.07111111111111111, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.01)>	COMP<181>
[1740779852.8014774]	Q_Header<(2621443, 1244, 257, 173, 250, 8, 58, 226, 77)>	Q_Data<(0, 0, 43, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 26, 23, 5, 38, 95, 135, 168, 246, 167, 189, 253, 253, 224, 132, 253, 253, 253, 233, 199, 253, 253, 122, 115, 162, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 146, 160, 76, 0, 0, 0, 0, 0, 0, 31, 162, 108, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 121, 45, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 150, 236, 253, 253, 0, 0, 0, 0, 157, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 233, 253, 253, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19512679586689866, y=-0.9766715631723841, z=0.0825794666274363, w=0.034911644427859254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.07111111111111111, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.01)>	COMP<181>
[1740779852.8114643]	Q_Header<(2621443, 1245, 257, 173, 250, 8, 58, 227, 76)>	Q_Data<(0, 0, 62, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 32, 37, 7, 79, 159, 212, 238, 253, 235, 253, 253, 253, 253, 176, 253, 253, 201, 134, 191, 253, 231, 95, 173, 253, 194, 77, 24, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 204, 253, 253, 253, 253, 253, 253, 253, 157, 188, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 132, 253, 170, 0, 0, 0, 0, 176, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 166, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19500626541353672, y=-0.9767403021636395, z=0.08245804837987109, w=0.03393536261969528)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.06333333333333334, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=0.09)>	COMP<182>
[1740779852.8211513]	Q_Header<(2621443, 1246, 257, 173, 250, 8, 58, 228, 68)>	Q_Data<(0, 0, 68, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 27, 26, 0, 120, 211, 253, 246, 253, 243, 253, 253, 253, 253, 219, 253, 253, 215, 126, 147, 165, 131, 139, 201, 253, 234, 101, 17, 25, 0, 26, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 166, 253, 253, 253, 253, 253, 253, 198, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 113, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19500626541353672, y=-0.9767403021636395, z=0.08245804837987109, w=0.03393536261969528)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.06333333333333334, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=0.09)>	COMP<182>
[1740779852.831313]	Q_Header<(2621443, 1247, 257, 173, 250, 8, 58, 229, 59)>	Q_Data<(0, 0, 68, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21, 27, 58, 134, 218, 253, 233, 175, 202, 253, 253, 253, 253, 253, 253, 253, 253, 176, 139, 115, 220, 253, 185, 253, 207, 95, 36, 13, 0, 15, 0, 0, 0, 63, 29, 0, 0, 0, 0, 0, 0, 0, 0, 67, 112, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 125, 178, 108, 253, 253, 203, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19500626541353672, y=-0.9767403021636395, z=0.08245804837987109, w=0.03393536261969528)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.06333333333333334, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=0.09)>	COMP<182>
[1740779852.840882]	Q_Header<(2621443, 1248, 257, 173, 250, 8, 58, 230, 55)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 48, 117, 168, 171, 253, 253, 167, 253, 253, 253, 253, 253, 253, 253, 253, 253, 165, 145, 193, 253, 253, 173, 169, 121, 61, 40, 0, 0, 0, 0, 0, 51, 113, 84, 0, 0, 0, 0, 0, 0, 0, 0, 93, 132, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 102, 0, 59, 76, 167, 216, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19495116879529062, y=-0.9767700545494788, z=0.08258263349406017, w=0.03308188274484894)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.056666666666666664, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=0.08)>	COMP<181>
[1740779852.8517373]	Q_Header<(2621443, 1249, 257, 173, 250, 8, 58, 231, 60)>	Q_Data<(0, 0, 56, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 60, 162, 225, 163, 253, 253, 151, 253, 253, 253, 253, 253, 253, 253, 253, 253, 162, 101, 240, 253, 253, 150, 17, 122, 25, 0, 7, 0, 16, 26, 0, 28, 114, 89, 0, 0, 0, 0, 0, 0, 0, 0, 102, 128, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 62, 84, 0, 15, 94, 94, 67, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19495116879529062, y=-0.9767700545494788, z=0.08258263349406017, w=0.03308188274484894)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.056666666666666664, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=0.08)>	COMP<181>
[1740779852.860863]	Q_Header<(2621443, 1250, 257, 173, 250, 8, 58, 232, 55)>	Q_Data<(0, 0, 48, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 94, 205, 227, 209, 253, 253, 183, 253, 253, 253, 253, 253, 253, 253, 253, 253, 186, 39, 253, 253, 253, 102, 112, 151, 34, 21, 25, 0, 68, 66, 52, 97, 77, 63, 29, 0, 0, 0, 0, 0, 0, 0, 59, 80, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19495116879529062, y=-0.9767700545494788, z=0.08258263349406017, w=0.03308188274484894)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.056666666666666664, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=0.08)>	COMP<181>
[1740779852.8707893]	Q_Header<(2621443, 1251, 257, 173, 250, 8, 58, 233, 48)>	Q_Data<(0, 0, 14, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 118, 229, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 140, 106, 222, 253, 243, 79, 124, 139, 27, 13, 14, 15, 100, 74, 25, 170, 170, 123, 85, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19495116879529062, y=-0.9767700545494788, z=0.08258263349406017, w=0.03308188274484894)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.056666666666666664, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=0.08)>	COMP<181>
[1740779852.8808613]	Q_Header<(2621443, 1252, 257, 173, 250, 8, 58, 234, 37)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 127, 209, 199, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 112, 129, 151, 116, 141, 94, 137, 127, 13, 31, 69, 99, 101, 167, 127, 193, 219, 160, 111, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19488331949700527, y=-0.9767969449514791, z=0.08276285037204484, w=0.03222624262274312)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.03777777777777778, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.18, z=0.06)>	COMP<181>
[1740779852.8917613]	Q_Header<(2621443, 1253, 257, 173, 250, 8, 58, 235, 55)>	Q_Data<(0, 0, 40, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 66, 174, 237, 235, 253, 253, 253, 253, 253, 253, 251, 253, 253, 253, 253, 253, 232, 188, 144, 99, 120, 61, 97, 124, 125, 108, 126, 191, 253, 173, 253, 253, 161, 217, 142, 144, 120, 0, 91, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19488331949700527, y=-0.9767969449514791, z=0.08276285037204484, w=0.03222624262274312)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.03777777777777778, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.18, z=0.06)>	COMP<181>
[1740779852.9008615]	Q_Header<(2621443, 1254, 257, 173, 250, 8, 58, 236, 53)>	Q_Data<(0, 0, 67, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 96, 227, 253, 245, 253, 141, 253, 253, 253, 253, 193, 253, 253, 253, 253, 253, 253, 253, 143, 100, 104, 14, 73, 98, 116, 147, 156, 253, 253, 253, 253, 253, 107, 186, 91, 176, 173, 0, 163, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 69, 6, 42, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19488331949700527, y=-0.9767969449514791, z=0.08276285037204484, w=0.03222624262274312)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.03777777777777778, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.18, z=0.06)>	COMP<181>
[1740779852.908231]	Q_Header<(2621443, 1255, 257, 173, 250, 8, 58, 237, 53)>	Q_Data<(0, 0, 65, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 102, 241, 253, 253, 253, 253, 253, 253, 253, 218, 120, 253, 253, 253, 230, 253, 253, 253, 145, 173, 114, 103, 39, 112, 163, 173, 140, 253, 253, 253, 253, 253, 120, 153, 34, 176, 180, 0, 186, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 68, 27, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19488331949700527, y=-0.9767969449514791, z=0.08276285037204484, w=0.03222624262274312)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.03777777777777778, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.18, z=0.06)>	COMP<181>
[1740779852.921089]	Q_Header<(2621443, 1256, 257, 173, 250, 8, 58, 238, 48)>	Q_Data<(0, 0, 23, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 230, 253, 253, 253, 253, 215, 233, 253, 148, 88, 195, 202, 183, 116, 229, 253, 253, 155, 225, 191, 133, 3, 181, 253, 252, 109, 253, 253, 253, 253, 253, 109, 112, 37, 139, 142, 0, 153, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19487892745119414, y=-0.9767749310770157, z=0.083127184211878, w=0.03198138364686055)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.014444444444444444, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.2, z=0.0)>	COMP<180>
