[1740779488.1685197]	Q_Header<(2621443, 30304, 257, 173, 250, 8, 58, 0, 60)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 100, 227, 253, 253, 253, 195, 237, 199, 122, 77, 94, 253, 253, 253, 253, 169, 224, 253, 253, 130, 0, 59, 0, 80, 77, 78, 144, 159, 118, 87, 0, 84, 28, 0, 0, 0, 29, 0, 0, 0, 0, 46, 0, 17, 0, 0, 105, 163, 137, 162, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17565947350550282, y=-0.9791886495652472, z=0.10131852884612046, w=0.008239759876039917)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.04888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.06, z=0.04)>	COMP<98>
[1740779490.2283723]	Q_Header<(2621443, 30510, 257, 173, 250, 8, 58, 206, 48)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 80, 76, 93, 95, 89, 97, 69, 0, 0, 45, 132, 211, 194, 182, 147, 76, 78, 158, 74, 253, 253, 253, 186, 253, 159, 168, 230, 177, 222, 140, 193, 151, 73, 45, 0, 42, 39, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17828514227821687, y=-0.9790729090328234, z=0.09802325864389466, w=0.004699745277447005)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.016666666666666666, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=-0.09)>	COMP<105>
[1740779490.2383962]	Q_Header<(2621443, 30511, 257, 173, 250, 8, 58, 207, 52)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 81, 75, 93, 81, 82, 52, 0, 0, 0, 74, 117, 228, 232, 253, 215, 90, 47, 107, 65, 253, 253, 253, 192, 227, 122, 185, 228, 132, 191, 136, 146, 70, 44, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17828514227821687, y=-0.9790729090328234, z=0.09802325864389466, w=0.004699745277447005)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.016666666666666666, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=-0.09)>	COMP<105>
[1740779490.2484896]	Q_Header<(2621443, 30512, 257, 173, 250, 8, 58, 208, 40)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 88, 78, 77, 87, 0, 0, 0, 0, 0, 98, 108, 243, 251, 253, 253, 154, 67, 77, 136, 219, 253, 253, 173, 155, 70, 159, 177, 52, 112, 74, 82, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1782864560303358, y=-0.9790801236503309, z=0.09796294485747654, w=0.004394599395475584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=-0.13)>	COMP<105>
[1740779490.2583761]	Q_Header<(2621443, 30513, 257, 173, 250, 8, 58, 209, 42)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 22, 74, 82, 90, 65, 0, 0, 0, 0, 141, 118, 240, 234, 253, 253, 238, 105, 151, 241, 169, 151, 187, 142, 110, 64, 111, 114, 0, 70, 21, 51, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1782864560303358, y=-0.9790801236503309, z=0.09796294485747654, w=0.004394599395475584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=-0.13)>	COMP<105>
[1740779490.2684]	Q_Header<(2621443, 30514, 257, 173, 250, 8, 58, 210, 46)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 33, 86, 91, 97, 27, 0, 0, 0, 0, 190, 202, 187, 124, 253, 253, 253, 116, 234, 253, 253, 221, 103, 95, 85, 65, 60, 75, 0, 0, 44, 0, 0, 0, 0, 0, 0, 9, 50, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1782864560303358, y=-0.9790801236503309, z=0.09796294485747654, w=0.004394599395475584)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=-0.13)>	COMP<105>
[1740779490.278513]	Q_Header<(2621443, 30515, 257, 173, 250, 8, 58, 211, 57)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 47, 83, 98, 52, 0, 0, 0, 0, 213, 253, 230, 149, 253, 253, 253, 120, 253, 253, 253, 253, 58, 41, 46, 47, 22, 56, 56, 45, 60, 0, 15, 0, 0, 0, 0, 48, 89, 35, 24, 0, 0, 0, 0, 0, 0, 0, 0, 55, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17834559857536253, y=-0.9790697285240898, z=0.0979619047616211, w=0.004333517282289781)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.008888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=-0.04)>	COMP<106>
[1740779490.2884202]	Q_Header<(2621443, 30516, 257, 173, 250, 8, 58, 212, 57)>	Q_Data<(0, 0, 15, 0, 62, 0, 0, 0, 0, 93, 81, 93, 0, 0, 0, 0, 197, 253, 237, 179, 253, 253, 192, 123, 253, 253, 253, 243, 0, 29, 0, 45, 27, 45, 81, 68, 38, 0, 5, 0, 0, 29, 0, 45, 99, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17834559857536253, y=-0.9790697285240898, z=0.0979619047616211, w=0.004333517282289781)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.008888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=-0.04)>	COMP<106>
[1740779490.298465]	Q_Header<(2621443, 30517, 257, 173, 250, 8, 58, 213, 58)>	Q_Data<(0, 0, 5, 0, 63, 0, 0, 0, 0, 93, 81, 110, 91, 0, 0, 0, 171, 253, 211, 173, 229, 199, 85, 97, 211, 253, 253, 179, 36, 10, 18, 52, 46, 9, 57, 83, 0, 0, 0, 0, 0, 32, 0, 26, 78, 40, 0, 0, 0, 0, 0, 0, 49, 42, 45, 134, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17834559857536253, y=-0.9790697285240898, z=0.0979619047616211, w=0.004333517282289781)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.008888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=-0.04)>	COMP<106>
[1740779490.308488]	Q_Header<(2621443, 30518, 257, 173, 250, 8, 58, 214, 57)>	Q_Data<(0, 0, 35, 0, 61, 0, 0, 0, 0, 84, 64, 111, 104, 0, 0, 0, 129, 195, 109, 180, 200, 205, 141, 116, 120, 246, 253, 134, 67, 24, 0, 41, 37, 39, 91, 67, 100, 60, 0, 0, 0, 0, 58, 60, 59, 47, 9, 39, 0, 0, 0, 0, 42, 48, 0, 106, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1784702205703261, y=-0.9790226873967274, z=0.09820745037539491, w=0.004272542900110406)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.008888888888888889, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.06)>	COMP<107>
[1740779490.318447]	Q_Header<(2621443, 30519, 257, 173, 250, 8, 58, 215, 59)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 44, 90, 98, 103, 103, 0, 0, 0, 96, 98, 63, 198, 223, 253, 253, 247, 140, 182, 194, 125, 77, 30, 24, 38, 41, 49, 149, 120, 185, 115, 28, 0, 58, 0, 98, 138, 18, 113, 52, 78, 85, 0, 0, 0, 17, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1784702205703261, y=-0.9790226873967274, z=0.09820745037539491, w=0.004272542900110406)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.008888888888888889, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.06)>	COMP<107>
[1740779490.3284574]	Q_Header<(2621443, 30520, 257, 173, 250, 8, 58, 216, 52)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 93, 79, 93, 106, 0, 0, 0, 72, 45, 58, 191, 205, 253, 253, 253, 143, 90, 130, 98, 61, 65, 79, 28, 57, 15, 116, 104, 185, 100, 37, 42, 142, 133, 126, 191, 141, 119, 134, 132, 155, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1784702205703261, y=-0.9790226873967274, z=0.09820745037539491, w=0.004272542900110406)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.008888888888888889, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.06)>	COMP<107>
[1740779490.3385499]	Q_Header<(2621443, 30521, 257, 173, 250, 8, 58, 217, 56)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 89, 99, 0, 70, 0, 0, 0, 87, 48, 45, 128, 95, 253, 253, 253, 107, 53, 71, 61, 7, 109, 166, 109, 145, 60, 149, 83, 176, 94, 28, 66, 201, 209, 138, 112, 108, 127, 144, 159, 188, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1784702205703261, y=-0.9790226873967274, z=0.09820745037539491, w=0.004272542900110406)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.008888888888888889, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.06)>	COMP<107>
[1740779490.3485005]	Q_Header<(2621443, 30522, 257, 173, 250, 8, 58, 218, 62)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 60, 41, 91, 105, 5, 0, 0, 93, 40, 49, 113, 139, 248, 253, 187, 155, 82, 10, 12, 17, 140, 226, 149, 179, 83, 88, 134, 158, 81, 37, 66, 207, 230, 199, 132, 89, 183, 47, 147, 138, 46, 0, 0, 0, 0, 0, 59, 65, 0, 0, 0, 0, 0, 0, 54, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17865177249203723, y=-0.9789531188929912, z=0.0985728092157978, w=0.004211469867424178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.0033333333333333335, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.13)>	COMP<107>
[1740779490.3584666]	Q_Header<(2621443, 30523, 257, 173, 250, 8, 58, 219, 67)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 85, 112, 106, 82, 0, 0, 63, 25, 70, 154, 165, 176, 235, 158, 200, 68, 40, 44, 26, 139, 228, 145, 159, 90, 69, 95, 107, 58, 54, 25, 166, 222, 233, 213, 192, 79, 128, 108, 72, 58, 0, 0, 0, 0, 39, 104, 108, 23, 0, 0, 0, 0, 0, 41, 98, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17865177249203723, y=-0.9789531188929912, z=0.0985728092157978, w=0.004211469867424178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.0033333333333333335, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.13)>	COMP<107>
[1740779490.3684983]	Q_Header<(2621443, 30524, 257, 173, 250, 8, 58, 220, 69)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 78, 97, 94, 107, 100, 33, 0, 43, 12, 77, 153, 145, 103, 140, 158, 189, 69, 44, 56, 0, 110, 176, 106, 95, 67, 76, 68, 59, 54, 51, 0, 102, 192, 238, 225, 151, 43, 96, 84, 56, 58, 0, 0, 0, 0, 55, 110, 113, 43, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 77, 117, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17865177249203723, y=-0.9789531188929912, z=0.0985728092157978, w=0.004211469867424178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.0033333333333333335, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.13)>	COMP<107>
[1740779490.3785498]	Q_Header<(2621443, 30525, 257, 173, 250, 8, 58, 221, 69)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 93, 82, 112, 106, 77, 105, 0, 72, 31, 66, 120, 130, 73, 154, 216, 135, 118, 104, 0, 26, 62, 105, 65, 0, 69, 23, 46, 39, 33, 19, 0, 7, 130, 175, 172, 134, 39, 76, 59, 0, 70, 0, 0, 0, 0, 30, 77, 89, 43, 0, 0, 0, 0, 0, 40, 75, 0, 0, 0, 91, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17877312580744056, y=-0.9788881501194032, z=0.0989996620210545, w=0.004150417396690324)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0011111111111111111, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=-0.04)>	COMP<109>
[1740779490.3884552]	Q_Header<(2621443, 30526, 257, 173, 250, 8, 58, 222, 67)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 71, 100, 94, 101, 0, 118, 20, 66, 26, 39, 84, 112, 94, 182, 245, 106, 241, 181, 50, 41, 18, 35, 19, 23, 104, 66, 25, 47, 0, 0, 0, 57, 98, 85, 94, 105, 38, 79, 0, 71, 83, 0, 0, 0, 0, 0, 0, 40, 37, 0, 0, 0, 0, 0, 38, 47, 0, 0, 0, 64, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17877312580744056, y=-0.9788881501194032, z=0.0989996620210545, w=0.004150417396690324)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0011111111111111111, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=-0.04)>	COMP<109>
