[1740779578.0988848]	Q_Header<(2621443, 39304, 257, 173, 250, 8, 58, 0, 28)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 12, 14, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 107, 253, 253, 68, 253, 42, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.857195114089934, y=0.5045878672872034, z=-0.06952045250273675, w=0.07599031024223639)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.01888888888888889, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.11, z=-0.05)>	COMP<18>
[1740779580.2992704]	Q_Header<(2621443, 39524, 257, 173, 250, 8, 58, 220, 75)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 0, 0, 0, 30, 0, 0, 0, 24, 38, 58, 48, 123, 188, 201, 248, 253, 253, 253, 253, 253, 220, 253, 253, 253, 222, 253, 253, 253, 253, 253, 253, 253, 171, 32, 36, 54, 0, 181, 253, 253, 253, 230, 253, 253, 193, 37, 89, 106, 139, 63, 134, 186, 134, 0, 53, 136, 253, 253, 253, 253, 253, 97, 0, 0, 0, 0, 0, 0, 0, 139, 253, 184, 63, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.844786825049405, y=0.5258173902030652, z=-0.06835931248141996, w=0.07196038340678047)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.0011111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.04, z=-0.03)>	COMP<12>
[1740779580.3103125]	Q_Header<(2621443, 39525, 257, 173, 250, 8, 58, 221, 79)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 0, 0, 0, 0, 0, 4, 0, 0, 0, 16, 0, 48, 97, 108, 117, 158, 171, 167, 216, 212, 198, 253, 253, 253, 253, 253, 253, 222, 229, 253, 253, 249, 176, 166, 143, 77, 64, 115, 235, 253, 253, 253, 253, 253, 162, 54, 68, 46, 168, 89, 253, 253, 253, 152, 0, 146, 253, 253, 253, 242, 253, 135, 117, 148, 0, 0, 0, 0, 51, 236, 253, 253, 182, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8445377861177602, y=0.5262415835735584, z=-0.0682368464898212, w=0.07189893127460588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.05, z=-0.1)>	COMP<13>
[1740779580.3192565]	Q_Header<(2621443, 39526, 257, 173, 250, 8, 58, 222, 84)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 14, 0, 0, 0, 18, 0, 2, 0, 0, 0, 30, 0, 30, 63, 43, 49, 50, 30, 63, 110, 115, 119, 147, 224, 240, 253, 208, 151, 184, 210, 253, 253, 196, 212, 232, 189, 61, 126, 82, 156, 253, 253, 253, 253, 253, 146, 0, 0, 132, 253, 253, 253, 253, 253, 230, 34, 159, 253, 253, 253, 253, 253, 230, 195, 177, 83, 0, 28, 73, 172, 253, 253, 216, 65, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8445377861177602, y=0.5262415835735584, z=-0.0682368464898212, w=0.07189893127460588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.05, z=-0.1)>	COMP<13>
[1740779580.3292913]	Q_Header<(2621443, 39527, 257, 173, 250, 8, 58, 223, 82)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 6, 22, 13, 0, 10, 19, 41, 0, 0, 0, 0, 20, 23, 0, 0, 0, 39, 0, 30, 6, 9, 35, 30, 15, 35, 80, 131, 158, 106, 38, 123, 227, 253, 253, 253, 235, 234, 190, 0, 156, 146, 169, 243, 253, 253, 253, 253, 229, 28, 168, 253, 253, 253, 253, 253, 253, 253, 185, 215, 97, 136, 214, 177, 207, 253, 210, 179, 102, 121, 245, 173, 253, 253, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8445377861177602, y=0.5262415835735584, z=-0.0682368464898212, w=0.07189893127460588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.05, z=-0.1)>	COMP<13>
[1740779580.3394024]	Q_Header<(2621443, 39528, 257, 173, 250, 8, 58, 224, 73)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 0, 10, 0, 21, 39, 14, 0, 24, 0, 0, 2, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 21, 0, 0, 49, 36, 0, 51, 77, 156, 233, 180, 206, 175, 173, 152, 14, 135, 118, 123, 247, 253, 253, 253, 253, 253, 244, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 152, 253, 253, 253, 253, 169, 253, 253, 176, 203, 253, 253, 253, 253, 140, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8445377861177602, y=0.5262415835735584, z=-0.0682368464898212, w=0.07189893127460588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.05, z=-0.1)>	COMP<13>
[1740779580.349163]	Q_Header<(2621443, 39529, 257, 173, 250, 8, 58, 225, 62)>	Q_Data<(0, 0, 34, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 8, 39, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 8, 79, 94, 79, 91, 70, 86, 93, 0, 85, 33, 8, 199, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 152, 253, 146, 251, 235, 228, 164, 253, 253, 253, 253, 251, 253, 253, 213, 224, 253, 253, 161, 227, 0, 0, 54, 73, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8443458921282313, y=0.5265412759426233, z=-0.06823613614279042, w=0.07195921691623426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.0033333333333333335, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=0.02)>	COMP<13>
[1740779580.359104]	Q_Header<(2621443, 39530, 257, 173, 250, 8, 58, 226, 56)>	Q_Data<(0, 0, 52, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 27, 0, 12, 0, 0, 0, 0, 0, 0, 0, 93, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 211, 231, 253, 253, 222, 138, 253, 253, 253, 253, 253, 253, 253, 238, 168, 253, 253, 148, 73, 0, 0, 45, 137, 133, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8443458921282313, y=0.5265412759426233, z=-0.06823613614279042, w=0.07195921691623426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.0033333333333333335, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=0.02)>	COMP<13>
[1740779580.3690903]	Q_Header<(2621443, 39531, 257, 173, 250, 8, 58, 227, 46)>	Q_Data<(0, 0, 59, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 96, 220, 253, 253, 253, 253, 253, 253, 253, 253, 148, 253, 253, 253, 253, 253, 230, 188, 253, 253, 253, 253, 253, 253, 253, 129, 208, 253, 161, 40, 64, 54, 0, 127, 192, 179, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8443458921282313, y=0.5265412759426233, z=-0.06823613614279042, w=0.07195921691623426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.0033333333333333335, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=0.02)>	COMP<13>
[1740779580.379088]	Q_Header<(2621443, 39532, 257, 173, 250, 8, 58, 228, 43)>	Q_Data<(0, 0, 62, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 194, 223, 253, 253, 253, 253, 245, 207, 253, 0, 54, 82, 73, 31, 0, 110, 234, 249, 57, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.844157601180768, y=0.5268432082562641, z=-0.06823571673198602, w=0.07195877462165609)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.04, z=-0.01)>	COMP<13>
[1740779580.3892052]	Q_Header<(2621443, 39533, 257, 173, 250, 8, 58, 229, 54)>	Q_Data<(0, 0, 66, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 0, 0, 0, 0, 7, 0, 5, 0, 0, 15, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 120, 253, 253, 253, 253, 189, 168, 225, 108, 0, 102, 50, 0, 0, 39, 226, 218, 71, 58, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.844157601180768, y=0.5268432082562641, z=-0.06823571673198602, w=0.07195877462165609)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.04, z=-0.01)>	COMP<13>
[1740779580.399134]	Q_Header<(2621443, 39534, 257, 173, 250, 8, 58, 230, 55)>	Q_Data<(0, 0, 68, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31, 0, 0, 9, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 253, 253, 253, 253, 253, 253, 246, 233, 253, 253, 253, 253, 253, 253, 253, 253, 185, 0, 253, 253, 253, 253, 101, 104, 141, 44, 0, 0, 0, 0, 0, 0, 166, 63, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.844157601180768, y=0.5268432082562641, z=-0.06823571673198602, w=0.07195877462165609)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.04, z=-0.01)>	COMP<13>
[1740779580.4091675]	Q_Header<(2621443, 39535, 257, 173, 250, 8, 58, 231, 59)>	Q_Data<(0, 0, 67, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 13, 0, 0, 0, 0, 0, 0, 0, 0, 27, 21, 0, 0, 12, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 253, 253, 253, 209, 253, 253, 253, 82, 253, 253, 253, 253, 192, 253, 253, 138, 0, 130, 0, 253, 253, 253, 99, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.844157601180768, y=0.5268432082562641, z=-0.06823571673198602, w=0.07195877462165609)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.04, z=-0.01)>	COMP<13>
[1740779580.419389]	Q_Header<(2621443, 39536, 257, 173, 250, 8, 58, 232, 47)>	Q_Data<(0, 0, 48, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 9, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 240, 175, 253, 253, 139, 91, 208, 139, 17, 0, 126, 11, 147, 253, 253, 151, 0, 0, 0, 79, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8439998724199532, y=0.5271031890525539, z=-0.06817673253493547, w=0.0719609379218343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0033333333333333335, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.05, z=-0.07)>	COMP<6>
[1740779580.429043]	Q_Header<(2621443, 39537, 257, 173, 250, 8, 58, 233, 45)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 0, 0, 4, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 248, 152, 54, 162, 163, 105, 81, 52, 0, 0, 151, 219, 83, 216, 253, 208, 169, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8439998724199532, y=0.5271031890525539, z=-0.06817673253493547, w=0.0719609379218343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0033333333333333335, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.05, z=-0.07)>	COMP<6>
[1740779580.4391072]	Q_Header<(2621443, 39538, 257, 173, 250, 8, 58, 234, 49)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 0, 0, 0, 0, 21, 5, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 253, 253, 253, 253, 253, 253, 253, 231, 21, 0, 126, 207, 253, 253, 126, 66, 22, 253, 253, 64, 124, 253, 240, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8439998724199532, y=0.5271031890525539, z=-0.06817673253493547, w=0.0719609379218343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0033333333333333335, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.05, z=-0.07)>	COMP<6>
[1740779580.4491355]	Q_Header<(2621443, 39539, 257, 173, 250, 8, 58, 235, 45)>	Q_Data<(0, 0, 10, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 0, 0, 0, 0, 34, 24, 0, 4, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 253, 253, 253, 253, 253, 253, 253, 253, 242, 253, 97, 249, 253, 253, 253, 187, 0, 253, 253, 35, 133, 253, 221, 236, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8437629299067183, y=0.5274739033748451, z=-0.06817731428716756, w=0.07202258805627369)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=0.0)>	COMP<13>
[1740779580.4590635]	Q_Header<(2621443, 39540, 257, 173, 250, 8, 58, 236, 44)>	Q_Data<(0, 0, 61, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 30, 0, 0, 12, 0, 33, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 253, 253, 253, 253, 253, 163, 253, 253, 253, 73, 236, 253, 253, 253, 253, 124, 253, 157, 122, 253, 253, 253, 172, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8437629299067183, y=0.5274739033748451, z=-0.06817731428716756, w=0.07202258805627369)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=0.0)>	COMP<13>
