[1740779518.1394985]	Q_Header<(2621443, 33304, 257, 173, 250, 8, 58, 0, 48)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 0, 0, 0, 0, 8, 0, 0, 17, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 253, 253, 223, 238, 173, 253, 253, 253, 203, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 83, 94, 193, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7481673510697898, y=-0.6525865000520634, z=0.04296865843964203, w=0.11193823803736291)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.03888888888888889, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.22, y=0.08, z=0.06)>	COMP<58>
[1740779520.2186236]	Q_Header<(2621443, 33512, 257, 173, 250, 8, 58, 208, 64)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 106, 111, 124, 94, 22, 131, 116, 81, 45, 0, 53, 84, 76, 171, 214, 245, 253, 253, 253, 232, 91, 73, 90, 64, 52, 201, 253, 253, 79, 74, 82, 0, 0, 24, 0, 0, 0, 0, 23, 84, 128, 90, 189, 161, 74, 102, 128, 0, 0, 0, 0, 0, 119, 251, 165, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7716675451491792, y=-0.6284790565847582, z=0.04864502360862895, w=0.08471680397588079)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.008888888888888889, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=0.12, z=-0.1)>	COMP<57>
[1740779520.2286744]	Q_Header<(2621443, 33513, 257, 173, 250, 8, 58, 209, 62)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 100, 119, 104, 0, 21, 95, 116, 95, 38, 0, 51, 94, 80, 120, 166, 253, 253, 253, 253, 91, 225, 90, 103, 85, 91, 135, 253, 207, 35, 103, 96, 0, 0, 13, 0, 0, 0, 0, 74, 178, 235, 114, 78, 74, 46, 55, 0, 0, 0, 0, 0, 0, 176, 253, 195, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7716675451491792, y=-0.6284790565847582, z=0.04864502360862895, w=0.08471680397588079)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.008888888888888889, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=0.12, z=-0.1)>	COMP<57>
[1740779520.238683]	Q_Header<(2621443, 33514, 257, 173, 250, 8, 58, 210, 68)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 104, 114, 0, 94, 0, 98, 105, 99, 61, 31, 46, 80, 53, 93, 175, 253, 253, 253, 241, 200, 253, 164, 87, 118, 140, 115, 120, 129, 94, 90, 102, 0, 36, 0, 0, 0, 0, 35, 107, 231, 253, 132, 71, 0, 0, 11, 0, 0, 0, 0, 0, 0, 135, 239, 157, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7716675451491792, y=-0.6284790565847582, z=0.04864502360862895, w=0.08471680397588079)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.008888888888888889, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=0.12, z=-0.1)>	COMP<57>
[1740779520.248761]	Q_Header<(2621443, 33515, 257, 173, 250, 8, 58, 211, 68)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 101, 111, 106, 128, 0, 93, 111, 75, 64, 28, 27, 40, 36, 80, 107, 149, 226, 253, 253, 253, 253, 253, 175, 113, 131, 104, 173, 195, 154, 67, 84, 0, 0, 0, 0, 0, 0, 44, 98, 232, 253, 31, 176, 104, 97, 104, 0, 0, 12, 0, 0, 0, 105, 158, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 144, 167, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7721522380250195, y=-0.6279268219746582, z=0.048827902175323346, w=0.08428916613015193)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0011111111111111111, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.17, z=-0.05)>	COMP<60>
[1740779520.2587562]	Q_Header<(2621443, 33516, 257, 173, 250, 8, 58, 212, 71)>	Q_Data<(0, 0, 16, 0, 64, 0, 0, 0, 0, 0, 0, 63, 109, 119, 119, 118, 99, 125, 91, 91, 30, 18, 34, 59, 63, 42, 170, 204, 230, 253, 253, 253, 253, 253, 110, 104, 73, 172, 180, 192, 105, 16, 0, 51, 88, 129, 95, 0, 9, 78, 176, 205, 148, 235, 191, 165, 238, 89, 0, 0, 0, 0, 0, 35, 117, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 184, 247, 241, 124, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7721522380250195, y=-0.6279268219746582, z=0.048827902175323346, w=0.08428916613015193)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0011111111111111111, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.17, z=-0.05)>	COMP<60>
[1740779520.2687376]	Q_Header<(2621443, 33517, 257, 173, 250, 8, 58, 213, 70)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 98, 123, 123, 133, 124, 108, 157, 118, 39, 17, 44, 101, 106, 96, 193, 230, 164, 253, 253, 253, 253, 253, 125, 72, 38, 114, 135, 197, 130, 0, 0, 97, 170, 236, 177, 25, 27, 40, 77, 85, 182, 253, 228, 210, 253, 138, 0, 22, 0, 0, 0, 49, 81, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 253, 228, 135, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7721522380250195, y=-0.6279268219746582, z=0.048827902175323346, w=0.08428916613015193)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0011111111111111111, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.17, z=-0.05)>	COMP<60>
[1740779520.278808]	Q_Header<(2621443, 33518, 257, 173, 250, 8, 58, 214, 70)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 76, 128, 115, 98, 174, 63, 205, 156, 42, 15, 61, 173, 216, 155, 181, 158, 106, 214, 205, 253, 253, 253, 130, 0, 17, 66, 96, 155, 109, 71, 87, 157, 196, 253, 211, 8, 17, 0, 19, 50, 154, 217, 205, 178, 253, 160, 39, 0, 0, 0, 0, 0, 58, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 171, 126, 111, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7727526020905717, y=-0.6272473336770243, z=0.049010373547012806, w=0.0837387702447093)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.0077777777777777776, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.15, z=-0.11)>	COMP<60>
[1740779520.288697]	Q_Header<(2621443, 33519, 257, 173, 250, 8, 58, 215, 66)>	Q_Data<(0, 0, 42, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 220, 144, 213, 166, 66, 7, 86, 238, 253, 234, 235, 162, 107, 185, 78, 253, 253, 198, 112, 74, 41, 0, 50, 94, 58, 120, 206, 212, 174, 253, 176, 44, 67, 0, 0, 0, 73, 141, 151, 86, 214, 115, 45, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7727526020905717, y=-0.6272473336770243, z=0.049010373547012806, w=0.0837387702447093)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.0077777777777777776, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.15, z=-0.11)>	COMP<60>
[1740779520.298619]	Q_Header<(2621443, 33520, 257, 173, 250, 8, 58, 216, 58)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 51, 239, 158, 188, 151, 69, 28, 110, 253, 253, 253, 253, 192, 117, 183, 142, 153, 173, 120, 94, 119, 45, 13, 46, 67, 38, 177, 253, 253, 99, 178, 113, 71, 48, 0, 0, 0, 29, 59, 60, 0, 109, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7727526020905717, y=-0.6272473336770243, z=0.049010373547012806, w=0.0837387702447093)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.0077777777777777776, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.15, z=-0.11)>	COMP<60>
[1740779520.308715]	Q_Header<(2621443, 33521, 257, 173, 250, 8, 58, 217, 53)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 2, 220, 139, 167, 113, 64, 50, 135, 253, 253, 253, 226, 174, 122, 175, 153, 120, 105, 64, 109, 123, 45, 0, 51, 129, 155, 174, 253, 253, 0, 108, 55, 48, 41, 0, 0, 0, 0, 0, 0, 72, 102, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7731857826738204, y=-0.626763877666361, z=0.04919385387078459, w=0.08325113731978931)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.012222222222222223, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.13, z=-0.03)>	COMP<59>
[1740779520.3187258]	Q_Header<(2621443, 33522, 257, 173, 250, 8, 58, 218, 53)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 175, 182, 84, 82, 117, 147, 224, 253, 253, 253, 195, 136, 190, 124, 83, 102, 23, 91, 103, 25, 0, 63, 188, 231, 83, 239, 221, 56, 110, 51, 67, 0, 0, 0, 0, 0, 0, 32, 0, 39, 46, 189, 72, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7731857826738204, y=-0.626763877666361, z=0.04919385387078459, w=0.08325113731978931)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.012222222222222223, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.13, z=-0.03)>	COMP<59>
[1740779520.328749]	Q_Header<(2621443, 33523, 257, 173, 250, 8, 58, 219, 54)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 248, 176, 181, 97, 112, 194, 152, 169, 240, 253, 253, 220, 130, 180, 87, 84, 144, 78, 51, 57, 17, 0, 57, 200, 252, 100, 120, 98, 69, 107, 86, 30, 0, 0, 0, 0, 0, 36, 37, 76, 27, 133, 253, 128, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7731857826738204, y=-0.626763877666361, z=0.04919385387078459, w=0.08325113731978931)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.012222222222222223, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.13, z=-0.03)>	COMP<59>
[1740779520.3404918]	Q_Header<(2621443, 33524, 257, 173, 250, 8, 58, 220, 58)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 246, 136, 122, 159, 107, 231, 189, 145, 192, 253, 204, 216, 113, 137, 41, 137, 220, 143, 25, 29, 16, 0, 41, 170, 204, 89, 0, 80, 79, 91, 86, 0, 0, 0, 0, 0, 0, 47, 84, 102, 192, 133, 253, 175, 105, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7731857826738204, y=-0.626763877666361, z=0.04919385387078459, w=0.08325113731978931)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.012222222222222223, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.13, z=-0.03)>	COMP<59>
[1740779520.348699]	Q_Header<(2621443, 33525, 257, 173, 250, 8, 58, 221, 61)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 220, 237, 250, 220, 112, 211, 187, 190, 253, 231, 253, 250, 99, 86, 0, 157, 253, 161, 71, 29, 0, 0, 0, 89, 120, 5, 6, 125, 96, 0, 78, 33, 0, 0, 0, 0, 0, 124, 188, 243, 253, 216, 229, 161, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.773749975603285, y=-0.6261655754290526, z=0.04937790725432338, w=0.08239823831067561)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.016666666666666666, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.13, z=0.0)>	COMP<60>
[1740779520.3586988]	Q_Header<(2621443, 33526, 257, 173, 250, 8, 58, 222, 59)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 40, 157, 253, 253, 240, 182, 159, 173, 218, 253, 219, 253, 246, 104, 59, 20, 134, 218, 139, 66, 40, 26, 0, 0, 25, 24, 0, 35, 109, 109, 20, 65, 8, 0, 0, 0, 0, 0, 145, 253, 253, 253, 253, 253, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 172, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.773749975603285, y=-0.6261655754290526, z=0.04937790725432338, w=0.08239823831067561)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.016666666666666666, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.13, z=0.0)>	COMP<60>
[1740779520.3687646]	Q_Header<(2621443, 33527, 257, 173, 250, 8, 58, 223, 56)>	Q_Data<(0, 0, 65, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 85, 210, 253, 253, 231, 170, 148, 165, 195, 253, 204, 253, 120, 169, 79, 0, 86, 143, 80, 25, 28, 46, 0, 0, 0, 0, 0, 0, 91, 95, 0, 54, 28, 0, 0, 0, 0, 0, 156, 253, 253, 253, 253, 253, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 200, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.773749975603285, y=-0.6261655754290526, z=0.04937790725432338, w=0.08239823831067561)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.016666666666666666, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.13, z=0.0)>	COMP<60>
[1740779520.3788745]	Q_Header<(2621443, 33528, 257, 173, 250, 8, 58, 224, 57)>	Q_Data<(0, 0, 36, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 202, 240, 253, 207, 215, 208, 121, 134, 160, 163, 78, 197, 201, 49, 48, 52, 70, 23, 0, 24, 41, 0, 0, 0, 30, 0, 0, 15, 53, 0, 7, 0, 0, 0, 0, 0, 0, 124, 253, 253, 253, 253, 253, 74, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.774098289043683, y=-0.6257848898182514, z=0.04955986838314836, w=0.08190805833766637)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.017777777777777778, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.06, z=-0.07)>	COMP<60>
