[1740779343.5072725]	Q_Header<(2621443, 15804, 257, 173, 250, 8, 58, 0, 32)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 38, 0, 0, 15, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 32, 77, 153, 244, 253, 253, 197, 70, 69, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9669979077193724, y=-0.23566110722113848, z=0.03192197852283228, w=-0.09143235913423088)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.008888888888888889, z=0.1511111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=0.02, z=0.05)>	COMP<249>
[1740779345.567371]	Q_Header<(2621443, 16011, 257, 173, 250, 8, 58, 207, 41)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 253, 253, 253, 253, 88, 189, 217, 196, 123, 109, 253, 253, 253, 164, 81, 87, 100, 60, 75, 119, 253, 253, 253, 253, 253, 146, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488841610300085, y=-0.3002836606591395, z=0.0378406239042005, w=-0.08953579881848732)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.03888888888888889, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.04, z=-0.13)>	COMP<278>
[1740779345.5774014]	Q_Header<(2621443, 16012, 257, 173, 250, 8, 58, 208, 48)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 194, 253, 201, 253, 202, 188, 194, 253, 140, 3, 253, 253, 253, 91, 49, 61, 51, 68, 64, 34, 213, 253, 253, 253, 252, 127, 46, 0, 7, 0, 0, 0, 0, 0, 0, 10, 67, 77, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9489116176141842, y=-0.30023131453297563, z=0.03741447363462371, w=-0.08959942462581992)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.042222222222222223, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.05, z=0.0)>	COMP<270>
[1740779345.5872984]	Q_Header<(2621443, 16013, 257, 173, 250, 8, 58, 209, 42)>	Q_Data<(0, 0, 63, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 253, 253, 253, 253, 217, 253, 253, 153, 43, 219, 253, 253, 111, 58, 36, 32, 46, 0, 59, 195, 253, 253, 253, 159, 91, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9489116176141842, y=-0.30023131453297563, z=0.03741447363462371, w=-0.08959942462581992)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.042222222222222223, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.05, z=0.0)>	COMP<270>
[1740779345.5972872]	Q_Header<(2621443, 16014, 257, 173, 250, 8, 58, 210, 44)>	Q_Data<(0, 0, 63, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 253, 253, 253, 253, 166, 253, 248, 59, 55, 134, 253, 215, 83, 32, 0, 25, 22, 35, 53, 145, 253, 253, 253, 117, 13, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 12, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9489116176141842, y=-0.30023131453297563, z=0.03741447363462371, w=-0.08959942462581992)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.042222222222222223, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.05, z=0.0)>	COMP<270>
[1740779345.607354]	Q_Header<(2621443, 16015, 257, 173, 250, 8, 58, 211, 40)>	Q_Data<(0, 0, 49, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 238, 253, 253, 253, 178, 132, 55, 139, 71, 54, 140, 190, 128, 52, 0, 10, 83, 101, 64, 93, 251, 253, 253, 76, 39, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9489626270215313, y=-0.3001060739043523, z=0.03668166573449578, w=-0.08978158119042144)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.05, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.05, z=-0.09)>	COMP<270>
[1740779345.6173263]	Q_Header<(2621443, 16016, 257, 173, 250, 8, 58, 212, 39)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 196, 253, 216, 253, 253, 152, 97, 102, 60, 55, 179, 253, 210, 107, 46, 23, 134, 174, 68, 40, 143, 215, 149, 41, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9489626270215313, y=-0.3001060739043523, z=0.03668166573449578, w=-0.08978158119042144)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.05, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.05, z=-0.09)>	COMP<270>
[1740779345.6272395]	Q_Header<(2621443, 16017, 257, 173, 250, 8, 58, 213, 37)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 165, 253, 253, 253, 253, 253, 202, 70, 39, 46, 194, 253, 244, 142, 42, 31, 153, 211, 67, 65, 105, 180, 204, 120, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9489626270215313, y=-0.3001060739043523, z=0.03668166573449578, w=-0.08978158119042144)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.05, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.05, z=-0.09)>	COMP<270>
[1740779345.63744]	Q_Header<(2621443, 16018, 257, 173, 250, 8, 58, 214, 37)>	Q_Data<(0, 0, 20, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 253, 253, 237, 253, 253, 253, 90, 0, 38, 186, 253, 201, 138, 47, 40, 142, 186, 99, 75, 89, 231, 253, 218, 62, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9489626270215313, y=-0.3001060739043523, z=0.03668166573449578, w=-0.08978158119042144)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.05, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.05, z=-0.09)>	COMP<270>
[1740779345.6473215]	Q_Header<(2621443, 16019, 257, 173, 250, 8, 58, 215, 34)>	Q_Data<(0, 0, 49, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 164, 253, 253, 253, 253, 253, 91, 49, 32, 155, 233, 167, 107, 68, 51, 89, 144, 166, 131, 88, 248, 253, 253, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9489937849130256, y=-0.30005489108775624, z=0.036133542620820115, w=-0.08984556543555272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.04777777777777778, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.04, z=-0.02)>	COMP<271>
[1740779345.6573102]	Q_Header<(2621443, 16020, 257, 173, 250, 8, 58, 216, 35)>	Q_Data<(0, 0, 68, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 139, 253, 253, 253, 253, 253, 125, 101, 29, 125, 253, 253, 52, 129, 68, 50, 146, 225, 183, 76, 224, 253, 246, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9489937849130256, y=-0.30005489108775624, z=0.036133542620820115, w=-0.08984556543555272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.04777777777777778, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.04, z=-0.02)>	COMP<271>
[1740779345.6672955]	Q_Header<(2621443, 16021, 257, 173, 250, 8, 58, 217, 34)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 98, 253, 253, 253, 253, 253, 161, 136, 0, 136, 253, 253, 121, 154, 78, 0, 139, 226, 173, 24, 147, 233, 162, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9489937849130256, y=-0.30005489108775624, z=0.036133542620820115, w=-0.08984556543555272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.04777777777777778, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.04, z=-0.02)>	COMP<271>
[1740779345.6773546]	Q_Header<(2621443, 16022, 257, 173, 250, 8, 58, 218, 35)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 78, 153, 97, 253, 253, 253, 192, 82, 78, 126, 253, 253, 185, 119, 80, 0, 80, 163, 144, 213, 171, 62, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9490255068387612, y=-0.2999845884695164, z=0.03558311598733023, w=-0.08996485928872172)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.04666666666666667, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.03, z=-0.04)>	COMP<276>
[1740779345.6872897]	Q_Header<(2621443, 16023, 257, 173, 250, 8, 58, 219, 35)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 34, 37, 48, 103, 253, 253, 253, 253, 125, 162, 103, 253, 253, 197, 85, 113, 0, 32, 118, 253, 253, 253, 159, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9490255068387612, y=-0.2999845884695164, z=0.03558311598733023, w=-0.08996485928872172)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.04666666666666667, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.03, z=-0.04)>	COMP<276>
[1740779345.6972785]	Q_Header<(2621443, 16024, 257, 173, 250, 8, 58, 220, 35)>	Q_Data<(0, 0, 65, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 20, 26, 69, 165, 218, 253, 253, 150, 202, 106, 253, 253, 147, 134, 153, 55, 0, 140, 253, 253, 253, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9490255068387612, y=-0.2999845884695164, z=0.03558311598733023, w=-0.08996485928872172)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.04666666666666667, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.03, z=-0.04)>	COMP<276>
[1740779345.7073271]	Q_Header<(2621443, 16025, 257, 173, 250, 8, 58, 221, 35)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 25, 0, 35, 57, 253, 253, 253, 226, 174, 101, 148, 114, 74, 142, 164, 99, 0, 125, 253, 253, 240, 137, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9490742909086513, y=-0.2998586489539681, z=0.03503335324640295, w=-0.09008576549075044)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.044444444444444446, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=0.04, z=-0.04)>	COMP<276>
[1740779345.7173214]	Q_Header<(2621443, 16026, 257, 173, 250, 8, 58, 222, 37)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 0, 18, 77, 245, 253, 253, 253, 91, 114, 91, 39, 75, 131, 173, 95, 22, 93, 228, 253, 253, 230, 96, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9490742909086513, y=-0.2998586489539681, z=0.03503335324640295, w=-0.09008576549075044)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.044444444444444446, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=0.04, z=-0.04)>	COMP<276>
[1740779345.7274275]	Q_Header<(2621443, 16027, 257, 173, 250, 8, 58, 223, 38)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 27, 0, 38, 136, 216, 253, 253, 182, 230, 158, 64, 107, 135, 180, 93, 27, 37, 181, 253, 253, 253, 116, 72, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9490742909086513, y=-0.2998586489539681, z=0.03503335324640295, w=-0.09008576549075044)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.044444444444444446, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=0.04, z=-0.04)>	COMP<276>
