[1740780602.9581764]	Q_Header<(2621443, 10732, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 69, 74, 33, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 30, 24, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4728994093660349, y=-0.8762799200139602, z=0.09008770369440727, w=-0.019592244502645483)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.23, z=0.16)>	COMP<140>
[1740780605.0964687]	Q_Header<(2621443, 10945, 257, 173, 250, 8, 58, 213, 24)>	Q_Data<(0, 0, 0, 78, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 93, 78, 27, 34, 20, 15, 0, 6, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4687471493058117, y=-0.8788398701633311, z=0.08691353393378591, w=-0.0190428529405486)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.014444444444444444, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=-0.14)>	COMP<140>
[1740780605.106464]	Q_Header<(2621443, 10946, 257, 173, 250, 8, 58, 214, 23)>	Q_Data<(0, 0, 70, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 84, 69, 16, 45, 11, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4687471493058117, y=-0.8788398701633311, z=0.08691353393378591, w=-0.0190428529405486)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.014444444444444444, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=-0.14)>	COMP<140>
[1740780605.1166103]	Q_Header<(2621443, 10947, 257, 173, 250, 8, 58, 215, 27)>	Q_Data<(0, 0, 50, 27, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 48, 44, 47, 42, 0, 19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4687357086355821, y=-0.8788794536917164, z=0.08666727946126648, w=-0.018615155095553716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.07, z=-0.14)>	COMP<139>
[1740780605.1264446]	Q_Header<(2621443, 10948, 257, 173, 250, 8, 58, 216, 28)>	Q_Data<(0, 0, 0, 79, 67, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 49, 62, 44, 24, 0, 13, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4687357086355821, y=-0.8788794536917164, z=0.08666727946126648, w=-0.018615155095553716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.07, z=-0.14)>	COMP<139>
[1740780605.1365886]	Q_Header<(2621443, 10949, 257, 173, 250, 8, 58, 217, 27)>	Q_Data<(0, 0, 0, 79, 38, 85, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 38, 23, 43, 51, 37, 0, 6, 0, 0, 0, 0, 35, 47, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4687357086355821, y=-0.8788794536917164, z=0.08666727946126648, w=-0.018615155095553716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.013333333333333334, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.07, z=-0.14)>	COMP<139>
[1740780605.1465306]	Q_Header<(2621443, 10950, 257, 173, 250, 8, 58, 218, 25)>	Q_Data<(0, 0, 0, 79, 60, 16, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 44, 46, 48, 55, 34, 0, 0, 0, 0, 0, 0, 46, 63, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4686304523528601, y=-0.8789720167144489, z=0.08642624648758139, w=-0.018005468018246124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.025555555555555557, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.06, z=-0.18)>	COMP<139>
[1740780605.1564765]	Q_Header<(2621443, 10951, 257, 173, 250, 8, 58, 219, 24)>	Q_Data<(0, 0, 0, 79, 65, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 27, 16, 39, 33, 25, 0, 0, 0, 0, 0, 0, 46, 69, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4686304523528601, y=-0.8789720167144489, z=0.08642624648758139, w=-0.018005468018246124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.025555555555555557, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.06, z=-0.18)>	COMP<139>
[1740780605.1664755]	Q_Header<(2621443, 10952, 257, 173, 250, 8, 58, 220, 24)>	Q_Data<(0, 0, 0, 79, 69, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 27, 19, 0, 0, 3, 0, 0, 0, 0, 0, 0, 49, 67, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4686304523528601, y=-0.8789720167144489, z=0.08642624648758139, w=-0.018005468018246124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.025555555555555557, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.06, z=-0.18)>	COMP<139>
[1740780605.1765904]	Q_Header<(2621443, 10953, 257, 173, 250, 8, 58, 221, 26)>	Q_Data<(0, 0, 0, 79, 69, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 44, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 52, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46862856340513953, y=-0.878968473768874, z=0.08654796859969886, w=-0.017639184009388555)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.022222222222222223, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.05, z=-0.17)>	COMP<143>
[1740780605.1864734]	Q_Header<(2621443, 10954, 257, 173, 250, 8, 58, 222, 30)>	Q_Data<(0, 0, 0, 79, 69, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 53, 23, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 16, 18, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46862856340513953, y=-0.878968473768874, z=0.08654796859969886, w=-0.017639184009388555)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.022222222222222223, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.05, z=-0.17)>	COMP<143>
[1740780605.1964889]	Q_Header<(2621443, 10955, 257, 173, 250, 8, 58, 223, 29)>	Q_Data<(0, 0, 51, 72, 75, 73, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 53, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46862856340513953, y=-0.878968473768874, z=0.08654796859969886, w=-0.017639184009388555)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.022222222222222223, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.05, z=-0.17)>	COMP<143>
[1740780605.2064288]	Q_Header<(2621443, 10956, 257, 173, 250, 8, 58, 224, 20)>	Q_Data<(0, 0, 73, 0, 55, 77, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 36, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46862856340513953, y=-0.878968473768874, z=0.08654796859969886, w=-0.017639184009388555)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.022222222222222223, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.05, z=-0.17)>	COMP<143>
[1740780605.2165217]	Q_Header<(2621443, 10957, 257, 173, 250, 8, 58, 225, 16)>	Q_Data<(0, 0, 71, 0, 0, 24, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46845607785620924, y=-0.8790494375615798, z=0.08673304060373593, w=-0.017273364173720808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.028888888888888888, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=-0.02)>	COMP<143>
[1740780605.2264192]	Q_Header<(2621443, 10958, 257, 173, 250, 8, 58, 226, 17)>	Q_Data<(0, 0, 57, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46845607785620924, y=-0.8790494375615798, z=0.08673304060373593, w=-0.017273364173720808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.028888888888888888, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=-0.02)>	COMP<143>
[1740780605.2364216]	Q_Header<(2621443, 10959, 257, 173, 250, 8, 58, 227, 13)>	Q_Data<(0, 0, 53, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46845607785620924, y=-0.8790494375615798, z=0.08673304060373593, w=-0.017273364173720808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.028888888888888888, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.0, z=-0.02)>	COMP<143>
[1740780605.246533]	Q_Header<(2621443, 10960, 257, 173, 250, 8, 58, 228, 20)>	Q_Data<(0, 0, 62, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46813046939459096, y=-0.8791941866530747, z=0.08709546021200539, w=-0.01690640678256867)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.02666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.11)>	COMP<143>
[1740780605.2564485]	Q_Header<(2621443, 10961, 257, 173, 250, 8, 58, 229, 16)>	Q_Data<(0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46813046939459096, y=-0.8791941866530747, z=0.08709546021200539, w=-0.01690640678256867)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.02666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.11)>	COMP<143>
