[1740779678.0699506]	Q_Header<(2621443, 49304, 257, 173, 250, 8, 58, 0, 80)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 202, 131, 131, 125, 49, 0, 117, 127, 138, 218, 237, 135, 253, 253, 253, 253, 224, 65, 219, 253, 209, 172, 173, 253, 253, 50, 250, 179, 135, 214, 192, 178, 253, 253, 253, 249, 237, 148, 0, 99, 58, 0, 0, 0, 0, 156, 253, 253, 202, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 32, 0, 169, 253, 253, 253, 253, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9031617903762748, y=-0.4195060475269403, z=0.0181279348342065, w=0.0893579010009371)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.03888888888888889, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=-0.03)>	COMP<162>
[1740779680.243541]	Q_Header<(2621443, 49520, 257, 173, 250, 8, 58, 216, 55)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 142, 206, 253, 253, 253, 248, 189, 156, 253, 253, 253, 253, 158, 87, 43, 0, 23, 0, 0, 33, 229, 253, 216, 238, 168, 121, 91, 39, 0, 0, 54, 51, 0, 9, 0, 0, 0, 73, 65, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8766913126078173, y=-0.4720363834383778, z=0.02447460431326474, w=0.08941470154347342)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.034444444444444444, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=0.05)>	COMP<161>
[1740779680.2504847]	Q_Header<(2621443, 49521, 257, 173, 250, 8, 58, 217, 50)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 195, 253, 253, 253, 253, 247, 103, 88, 253, 253, 253, 253, 208, 168, 84, 0, 41, 0, 0, 0, 228, 253, 245, 228, 158, 109, 77, 2, 0, 0, 29, 21, 0, 26, 0, 0, 0, 74, 71, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8766913126078173, y=-0.4720363834383778, z=0.02447460431326474, w=0.08941470154347342)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.034444444444444444, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=0.05)>	COMP<161>
[1740779680.2598248]	Q_Header<(2621443, 49522, 257, 173, 250, 8, 58, 218, 49)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 224, 253, 253, 253, 253, 253, 253, 141, 222, 253, 253, 208, 205, 193, 72, 31, 31, 0, 0, 27, 185, 253, 219, 176, 110, 83, 44, 0, 0, 0, 24, 0, 0, 29, 0, 0, 0, 56, 61, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8766913126078173, y=-0.4720363834383778, z=0.02447460431326474, w=0.08941470154347342)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.034444444444444444, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=0.05)>	COMP<161>
[1740779680.2700095]	Q_Header<(2621443, 49523, 257, 173, 250, 8, 58, 219, 52)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 233, 253, 253, 252, 253, 253, 253, 208, 132, 253, 188, 158, 109, 163, 44, 44, 9, 19, 0, 33, 114, 204, 147, 104, 54, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 13, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8766913126078173, y=-0.4720363834383778, z=0.02447460431326474, w=0.08941470154347342)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.034444444444444444, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=0.05)>	COMP<161>
[1740779680.2798612]	Q_Header<(2621443, 49524, 257, 173, 250, 8, 58, 220, 41)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 245, 253, 253, 253, 253, 253, 253, 248, 204, 253, 253, 182, 94, 166, 109, 50, 0, 10, 0, 0, 50, 104, 53, 66, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 47, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8762219222974615, y=-0.47290104861805043, z=0.02502444888144046, w=0.08929455783792047)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.03, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.14, z=0.01)>	COMP<161>
[1740779680.2897575]	Q_Header<(2621443, 49525, 257, 173, 250, 8, 58, 221, 38)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 253, 253, 253, 253, 253, 253, 253, 246, 253, 253, 253, 237, 86, 199, 128, 65, 0, 0, 0, 0, 38, 67, 44, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8762219222974615, y=-0.47290104861805043, z=0.02502444888144046, w=0.08929455783792047)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.03, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.14, z=0.01)>	COMP<161>
[1740779680.2997663]	Q_Header<(2621443, 49526, 257, 173, 250, 8, 58, 222, 37)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 248, 253, 253, 253, 253, 253, 242, 253, 253, 253, 253, 253, 93, 186, 119, 73, 0, 0, 0, 14, 0, 37, 37, 43, 0, 0, 0, 0, 0, 20, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8762219222974615, y=-0.47290104861805043, z=0.02502444888144046, w=0.08929455783792047)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.03, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.14, z=0.01)>	COMP<161>
[1740779680.309809]	Q_Header<(2621443, 49527, 257, 173, 250, 8, 58, 223, 39)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 253, 253, 253, 253, 120, 253, 241, 253, 253, 253, 253, 218, 146, 158, 102, 86, 29, 0, 0, 17, 0, 0, 35, 53, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8758836116661923, y=-0.4735545218394528, z=0.025389699843435025, w=0.08904704824897043)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.034444444444444444, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=0.08)>	COMP<162>
[1740779680.3198383]	Q_Header<(2621443, 49528, 257, 173, 250, 8, 58, 224, 34)>	Q_Data<(0, 0, 60, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 196, 207, 253, 253, 253, 247, 253, 253, 253, 253, 253, 253, 184, 176, 128, 74, 76, 30, 14, 0, 0, 0, 0, 30, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8758836116661923, y=-0.4735545218394528, z=0.025389699843435025, w=0.08904704824897043)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.034444444444444444, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=0.08)>	COMP<162>
[1740779680.329865]	Q_Header<(2621443, 49529, 257, 173, 250, 8, 58, 225, 39)>	Q_Data<(0, 0, 9, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 218, 216, 253, 253, 248, 253, 253, 253, 226, 253, 253, 253, 159, 160, 95, 74, 43, 0, 0, 0, 0, 0, 0, 17, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8758836116661923, y=-0.4735545218394528, z=0.025389699843435025, w=0.08904704824897043)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.034444444444444444, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=0.08)>	COMP<162>
[1740779680.3404703]	Q_Header<(2621443, 49530, 257, 173, 250, 8, 58, 226, 36)>	Q_Data<(0, 0, 6, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 155, 246, 223, 253, 253, 120, 253, 253, 253, 253, 253, 253, 253, 199, 135, 107, 112, 76, 28, 38, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.875610956646087, y=-0.4741214213876205, z=0.025695818538129276, w=0.08862310811725348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.03, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.12, z=0.03)>	COMP<164>
[1740779680.3497236]	Q_Header<(2621443, 49531, 257, 173, 250, 8, 58, 227, 30)>	Q_Data<(0, 0, 56, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 237, 167, 199, 199, 190, 253, 253, 253, 253, 253, 253, 253, 253, 158, 88, 113, 80, 52, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.875610956646087, y=-0.4741214213876205, z=0.025695818538129276, w=0.08862310811725348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.03, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.12, z=0.03)>	COMP<164>
[1740779680.359766]	Q_Header<(2621443, 49532, 257, 173, 250, 8, 58, 228, 30)>	Q_Data<(0, 0, 60, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 160, 253, 229, 197, 253, 253, 253, 135, 230, 253, 215, 253, 195, 55, 94, 79, 68, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.875610956646087, y=-0.4741214213876205, z=0.025695818538129276, w=0.08862310811725348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.03, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.12, z=0.03)>	COMP<164>
[1740779680.3697236]	Q_Header<(2621443, 49533, 257, 173, 250, 8, 58, 229, 35)>	Q_Data<(0, 0, 66, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 221, 253, 253, 253, 188, 144, 121, 174, 223, 253, 238, 253, 222, 69, 78, 64, 75, 66, 29, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.875610956646087, y=-0.4741214213876205, z=0.025695818538129276, w=0.08862310811725348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.03, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.12, z=0.03)>	COMP<164>
[1740779680.3798175]	Q_Header<(2621443, 49534, 257, 173, 250, 8, 58, 230, 32)>	Q_Data<(0, 0, 64, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 158, 253, 253, 253, 253, 130, 59, 129, 150, 179, 253, 253, 253, 225, 71, 84, 27, 68, 63, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8752134801320581, y=-0.4749589471678993, z=0.025877999691491817, w=0.0880096121583283)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.027777777777777776, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.05)>	COMP<164>
[1740779680.3897102]	Q_Header<(2621443, 49535, 257, 173, 250, 8, 58, 231, 34)>	Q_Data<(0, 0, 66, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 253, 253, 232, 253, 245, 113, 110, 106, 122, 253, 253, 253, 214, 78, 96, 0, 41, 38, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8752134801320581, y=-0.4749589471678993, z=0.025877999691491817, w=0.0880096121583283)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.027777777777777776, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.05)>	COMP<164>
[1740779680.3997364]	Q_Header<(2621443, 49536, 257, 173, 250, 8, 58, 232, 40)>	Q_Data<(0, 0, 55, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 60, 233, 240, 253, 253, 241, 253, 125, 78, 68, 77, 192, 253, 196, 182, 96, 89, 29, 71, 63, 0, 12, 0, 18, 0, 8, 61, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8752134801320581, y=-0.4749589471678993, z=0.025877999691491817, w=0.0880096121583283)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.027777777777777776, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.05)>	COMP<164>
