[1740780330.4748008]	Q_Header<(2621443, 49018, 257, 173, 250, 8, 58, 0, 48)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 44, 75, 63, 62, 111, 114, 124, 119, 0, 130, 183, 175, 237, 218, 253, 253, 222, 162, 56, 53, 18, 0, 0, 24, 25, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 36, 10, 52, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2709321926985222, y=-0.9581197479120075, z=0.09258935262979458, w=-0.005432071446309636)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.006666666666666667, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.02, z=0.03)>	COMP<88>
[1740780332.637339]	Q_Header<(2621443, 49233, 257, 173, 250, 8, 58, 215, 50)>	Q_Data<(0, 0, 49, 0, 0, 33, 60, 82, 78, 84, 70, 0, 0, 0, 0, 0, 95, 52, 57, 81, 44, 46, 0, 26, 23, 0, 13, 0, 0, 13, 19, 17, 30, 0, 0, 0, 0, 8, 124, 157, 177, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31213680886929435, y=-0.9455657886200838, z=0.09161465586875456, w=-0.009094326265452651)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05555555555555555, y=-0.0044444444444444444, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.37)>	COMP<85>
[1740780332.644644]	Q_Header<(2621443, 49234, 257, 173, 250, 8, 58, 216, 43)>	Q_Data<(0, 0, 67, 0, 0, 51, 75, 73, 80, 91, 94, 58, 0, 0, 0, 0, 79, 26, 69, 79, 33, 38, 0, 12, 0, 0, 0, 0, 18, 30, 0, 42, 0, 27, 0, 0, 0, 89, 218, 199, 148, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3131165378911922, y=-0.9453311771654552, z=0.0907000341727703, w=-0.00897234523781779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06333333333333334, y=-0.023333333333333334, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=-0.38)>	COMP<93>
[1740780332.6545753]	Q_Header<(2621443, 49235, 257, 173, 250, 8, 58, 217, 41)>	Q_Data<(0, 0, 73, 0, 9, 84, 87, 70, 75, 81, 72, 71, 0, 0, 0, 0, 50, 0, 60, 59, 4, 0, 0, 17, 0, 0, 0, 0, 0, 27, 16, 72, 53, 66, 52, 0, 0, 95, 219, 217, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3131165378911922, y=-0.9453311771654552, z=0.0907000341727703, w=-0.00897234523781779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06333333333333334, y=-0.023333333333333334, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=-0.38)>	COMP<93>
[1740780332.664487]	Q_Header<(2621443, 49236, 257, 173, 250, 8, 58, 218, 43)>	Q_Data<(0, 0, 71, 0, 57, 84, 83, 78, 76, 78, 0, 25, 0, 0, 0, 0, 32, 13, 34, 28, 0, 0, 0, 26, 0, 16, 0, 0, 0, 5, 80, 155, 128, 93, 80, 13, 0, 62, 164, 185, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3131165378911922, y=-0.9453311771654552, z=0.0907000341727703, w=-0.00897234523781779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06333333333333334, y=-0.023333333333333334, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=-0.38)>	COMP<93>
[1740780332.6756666]	Q_Header<(2621443, 49237, 257, 173, 250, 8, 58, 219, 46)>	Q_Data<(0, 0, 69, 0, 23, 75, 49, 61, 90, 0, 0, 0, 0, 0, 0, 0, 47, 0, 9, 0, 0, 16, 0, 0, 5, 36, 25, 29, 56, 37, 133, 231, 210, 93, 90, 0, 0, 20, 96, 127, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3143986704476799, y=-0.9450271043567128, z=0.08941837550103883, w=-0.00903339220078754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06, y=-0.035555555555555556, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.08, z=-0.38)>	COMP<93>
[1740780332.6845274]	Q_Header<(2621443, 49238, 257, 173, 250, 8, 58, 220, 40)>	Q_Data<(0, 0, 60, 0, 0, 16, 86, 62, 83, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 19, 36, 22, 42, 30, 48, 50, 80, 115, 110, 180, 253, 248, 77, 75, 0, 0, 0, 42, 66, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3143986704476799, y=-0.9450271043567128, z=0.08941837550103883, w=-0.00903339220078754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06, y=-0.035555555555555556, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.08, z=-0.38)>	COMP<93>
[1740780332.6945655]	Q_Header<(2621443, 49239, 257, 173, 250, 8, 58, 221, 45)>	Q_Data<(0, 0, 48, 0, 41, 85, 82, 77, 79, 62, 35, 0, 0, 0, 0, 0, 32, 0, 9, 0, 31, 45, 70, 100, 45, 67, 90, 144, 195, 178, 204, 232, 218, 51, 47, 0, 0, 0, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3143986704476799, y=-0.9450271043567128, z=0.08941837550103883, w=-0.00903339220078754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06, y=-0.035555555555555556, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.08, z=-0.38)>	COMP<93>
[1740780332.7045]	Q_Header<(2621443, 49240, 257, 173, 250, 8, 58, 222, 41)>	Q_Data<(0, 0, 60, 0, 82, 84, 58, 88, 0, 90, 47, 0, 0, 0, 0, 0, 31, 19, 13, 13, 23, 41, 98, 146, 73, 87, 107, 196, 236, 198, 199, 170, 147, 21, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3143986704476799, y=-0.9450271043567128, z=0.08941837550103883, w=-0.00903339220078754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06, y=-0.035555555555555556, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.08, z=-0.38)>	COMP<93>
[1740780332.7146115]	Q_Header<(2621443, 49241, 257, 173, 250, 8, 58, 223, 41)>	Q_Data<(0, 0, 30, 0, 27, 60, 38, 89, 0, 93, 101, 0, 0, 0, 0, 0, 40, 47, 45, 37, 19, 34, 105, 166, 110, 124, 104, 216, 226, 170, 167, 111, 81, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31530473825191957, y=-0.9448155919743931, z=0.08843913389992866, w=-0.009216224443677866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.04777777777777778, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.05, z=-0.19)>	COMP<94>
[1740780332.7244976]	Q_Header<(2621443, 49242, 257, 173, 250, 8, 58, 224, 36)>	Q_Data<(0, 0, 0, 0, 0, 59, 68, 83, 93, 70, 78, 0, 0, 0, 0, 0, 55, 83, 91, 53, 34, 21, 88, 150, 94, 122, 109, 200, 189, 112, 118, 67, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31530473825191957, y=-0.9448155919743931, z=0.08843913389992866, w=-0.009216224443677866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.04777777777777778, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.05, z=-0.19)>	COMP<94>
[1740780332.7348552]	Q_Header<(2621443, 49243, 257, 173, 250, 8, 58, 225, 32)>	Q_Data<(0, 0, 0, 0, 75, 85, 70, 0, 86, 59, 0, 0, 0, 0, 0, 0, 78, 111, 117, 71, 53, 59, 52, 101, 103, 182, 132, 150, 137, 71, 73, 38, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31530473825191957, y=-0.9448155919743931, z=0.08843913389992866, w=-0.009216224443677866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.04777777777777778, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.05, z=-0.19)>	COMP<94>
[1740780332.744573]	Q_Header<(2621443, 49244, 257, 173, 250, 8, 58, 226, 33)>	Q_Data<(0, 0, 56, 0, 81, 65, 59, 71, 88, 95, 85, 0, 0, 0, 0, 0, 88, 123, 122, 75, 60, 71, 50, 43, 127, 205, 155, 99, 81, 53, 45, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31622296017080975, y=-0.9445795274278038, z=0.0876464332764491, w=-0.009521478823903941)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=-0.05555555555555555, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.07, z=-0.03)>	COMP<92>
[1740780332.7545087]	Q_Header<(2621443, 49245, 257, 173, 250, 8, 58, 227, 31)>	Q_Data<(0, 0, 62, 0, 63, 71, 0, 78, 83, 23, 68, 0, 0, 0, 0, 0, 83, 116, 107, 67, 57, 68, 51, 0, 71, 160, 152, 75, 46, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31622296017080975, y=-0.9445795274278038, z=0.0876464332764491, w=-0.009521478823903941)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=-0.05555555555555555, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.07, z=-0.03)>	COMP<92>
[1740780332.7674243]	Q_Header<(2621443, 49246, 257, 173, 250, 8, 58, 228, 31)>	Q_Data<(0, 0, 71, 0, 0, 60, 67, 67, 91, 94, 90, 0, 0, 0, 0, 0, 67, 91, 81, 55, 50, 57, 47, 30, 43, 106, 127, 74, 55, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31622296017080975, y=-0.9445795274278038, z=0.0876464332764491, w=-0.009521478823903941)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=-0.05555555555555555, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.07, z=-0.03)>	COMP<92>
[1740780332.7700784]	Q_Header<(2621443, 49247, 257, 173, 250, 8, 58, 229, 33)>	Q_Data<(0, 0, 59, 0, 0, 84, 72, 0, 86, 70, 0, 0, 0, 0, 0, 0, 45, 59, 54, 43, 41, 46, 29, 25, 66, 70, 87, 54, 45, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31622296017080975, y=-0.9445795274278038, z=0.0876464332764491, w=-0.009521478823903941)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=-0.05555555555555555, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.07, z=-0.03)>	COMP<92>
[1740780332.7787826]	Q_Header<(2621443, 49248, 257, 173, 250, 8, 58, 230, 32)>	Q_Data<(0, 0, 44, 0, 33, 84, 71, 82, 81, 42, 0, 0, 0, 0, 0, 0, 9, 38, 36, 21, 31, 52, 0, 0, 43, 14, 62, 34, 34, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3172650071176634, y=-0.9442875962134227, z=0.08697626686084463, w=-0.009948864209345737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.052222222222222225, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.08, z=0.0)>	COMP<92>
[1740780332.7945046]	Q_Header<(2621443, 49249, 257, 173, 250, 8, 58, 231, 35)>	Q_Data<(0, 0, 56, 0, 56, 68, 71, 88, 91, 93, 59, 35, 0, 0, 0, 0, 22, 37, 15, 0, 0, 42, 32, 0, 0, 47, 38, 49, 22, 0, 10, 19, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3172650071176634, y=-0.9442875962134227, z=0.08697626686084463, w=-0.009948864209345737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.052222222222222225, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.08, z=0.0)>	COMP<92>
