[1740779883.0312943]	Q_Header<(2621443, 4268, 257, 173, 250, 8, 58, 0, 47)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 214, 253, 253, 151, 253, 253, 253, 253, 253, 253, 230, 244, 200, 106, 69, 21, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 38, 121, 106, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1294575251479303, y=-0.9875637703411183, z=0.08459600653231088, w=0.02832074100360191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.011111111111111112, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=-0.07)>	COMP<168>
[1740779885.2313695]	Q_Header<(2621443, 4488, 257, 173, 250, 8, 58, 220, 72)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 28, 36, 30, 35, 180, 234, 91, 147, 104, 174, 191, 253, 253, 253, 253, 253, 253, 253, 253, 187, 218, 138, 253, 253, 43, 20, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 83, 0, 61, 0, 0, 0, 0, 0, 0, 52, 54, 108, 253, 253, 253, 253, 253, 253, 253, 253, 253, 151, 187, 59, 146, 101, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 121, 125, 0, 43, 0, 0, 0, 0, 26, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12677230578015072, y=-0.9877497469620506, z=0.08606112236399255, w=0.029541548385937866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.016666666666666666, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=-0.1)>	COMP<196>
[1740779885.24147]	Q_Header<(2621443, 4489, 257, 173, 250, 8, 58, 221, 72)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 32, 29, 9, 97, 253, 253, 164, 156, 193, 235, 178, 253, 253, 253, 212, 231, 253, 253, 253, 157, 116, 113, 253, 253, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 184, 205, 253, 253, 253, 253, 253, 253, 76, 138, 151, 0, 115, 95, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 36, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12664502722424445, y=-0.9877701786010468, z=0.08611861851248621, w=0.029235165320681003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.01888888888888889, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.15)>	COMP<196>
[1740779885.2513583]	Q_Header<(2621443, 4490, 257, 173, 250, 8, 58, 222, 63)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 30, 27, 88, 155, 253, 253, 252, 164, 181, 237, 181, 165, 253, 229, 131, 128, 253, 253, 253, 147, 134, 28, 253, 253, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 110, 194, 253, 253, 253, 253, 253, 253, 103, 111, 0, 0, 23, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 221, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12664502722424445, y=-0.9877701786010468, z=0.08611861851248621, w=0.029235165320681003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.01888888888888889, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.15)>	COMP<196>
[1740779885.2613876]	Q_Header<(2621443, 4491, 257, 173, 250, 8, 58, 223, 65)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 54, 118, 165, 253, 253, 253, 156, 231, 253, 209, 253, 141, 170, 183, 137, 190, 253, 253, 149, 142, 111, 253, 253, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 139, 100, 253, 253, 160, 147, 157, 126, 72, 46, 0, 51, 0, 19, 131, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12664502722424445, y=-0.9877701786010468, z=0.08611861851248621, w=0.029235165320681003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.01888888888888889, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.15)>	COMP<196>
[1740779885.2818363]	Q_Header<(2621443, 4492, 257, 173, 250, 8, 58, 224, 59)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 90, 132, 247, 253, 253, 198, 253, 253, 253, 253, 241, 247, 253, 253, 168, 180, 183, 197, 163, 88, 145, 197, 42, 7, 0, 0, 0, 0, 6, 60, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 146, 0, 183, 232, 141, 101, 150, 75, 0, 0, 0, 0, 0, 29, 115, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1264655370062134, y=-0.9877983836431263, z=0.08618211305635778, w=0.028869787164063195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.22)>	COMP<196>
[1740779885.2832747]	Q_Header<(2621443, 4493, 257, 173, 250, 8, 58, 225, 58)>	Q_Data<(0, 0, 30, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 43, 72, 194, 253, 253, 253, 203, 253, 253, 253, 253, 253, 253, 246, 253, 253, 253, 253, 253, 200, 79, 124, 111, 0, 16, 0, 0, 52, 48, 52, 108, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 119, 0, 108, 160, 81, 71, 110, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1264655370062134, y=-0.9877983836431263, z=0.08618211305635778, w=0.028869787164063195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.22)>	COMP<196>
[1740779885.2919707]	Q_Header<(2621443, 4494, 257, 173, 250, 8, 58, 226, 46)>	Q_Data<(0, 0, 46, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 111, 194, 234, 253, 253, 253, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 140, 137, 89, 0, 0, 0, 0, 82, 79, 42, 100, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 62, 0, 0, 83, 74, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1264655370062134, y=-0.9877983836431263, z=0.08618211305635778, w=0.028869787164063195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.22)>	COMP<196>
[1740779885.3013582]	Q_Header<(2621443, 4495, 257, 173, 250, 8, 58, 227, 52)>	Q_Data<(0, 0, 62, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 50, 160, 253, 253, 253, 253, 253, 240, 206, 253, 253, 253, 253, 253, 253, 157, 253, 253, 253, 253, 173, 138, 91, 64, 0, 12, 0, 52, 57, 64, 0, 62, 32, 0, 0, 23, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 32, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1264655370062134, y=-0.9877983836431263, z=0.08618211305635778, w=0.028869787164063195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02666666666666667, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.22)>	COMP<196>
[1740779885.311379]	Q_Header<(2621443, 4496, 257, 173, 250, 8, 58, 228, 48)>	Q_Data<(0, 0, 65, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 147, 253, 253, 253, 253, 253, 253, 167, 245, 253, 253, 253, 253, 253, 187, 253, 253, 253, 206, 84, 115, 96, 102, 68, 45, 46, 109, 166, 154, 25, 132, 59, 0, 0, 59, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12621900429504512, y=-0.9878407081795482, z=0.08618048068887994, w=0.0285030343354865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.02666666666666667, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.1)>	COMP<194>
[1740779885.3213654]	Q_Header<(2621443, 4497, 257, 173, 250, 8, 58, 229, 51)>	Q_Data<(0, 0, 67, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 196, 238, 226, 253, 253, 253, 253, 245, 208, 215, 253, 253, 253, 253, 238, 197, 183, 234, 142, 117, 67, 94, 133, 135, 113, 64, 132, 149, 192, 182, 26, 133, 82, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12621900429504512, y=-0.9878407081795482, z=0.08618048068887994, w=0.0285030343354865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.02666666666666667, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.1)>	COMP<194>
[1740779885.3315012]	Q_Header<(2621443, 4498, 257, 173, 250, 8, 58, 230, 60)>	Q_Data<(0, 0, 68, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 243, 253, 146, 253, 253, 253, 253, 172, 88, 144, 253, 253, 253, 193, 253, 189, 108, 77, 74, 0, 60, 76, 140, 137, 113, 74, 214, 249, 68, 141, 83, 101, 102, 0, 58, 42, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 51, 59, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12621900429504512, y=-0.9878407081795482, z=0.08618048068887994, w=0.0285030343354865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.02666666666666667, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.1)>	COMP<194>
[1740779885.3416862]	Q_Header<(2621443, 4499, 257, 173, 250, 8, 58, 231, 62)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 253, 253, 211, 253, 253, 223, 253, 144, 137, 235, 253, 253, 253, 166, 221, 185, 149, 59, 146, 121, 8, 16, 133, 149, 102, 59, 253, 253, 182, 186, 72, 54, 103, 0, 83, 59, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 89, 41, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12609995401642704, y=-0.9878643541896766, z=0.0862435793926483, w=0.028015430248567286)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.025555555555555557, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.12)>	COMP<196>
[1740779885.351382]	Q_Header<(2621443, 4500, 257, 173, 250, 8, 58, 232, 55)>	Q_Data<(0, 0, 47, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 252, 253, 253, 253, 253, 253, 253, 198, 84, 179, 183, 253, 253, 194, 253, 253, 173, 160, 250, 159, 62, 20, 121, 153, 137, 17, 235, 253, 194, 168, 0, 0, 76, 28, 91, 61, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 93, 56, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12609995401642704, y=-0.9878643541896766, z=0.0862435793926483, w=0.028015430248567286)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.025555555555555557, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.12)>	COMP<196>
[1740779885.3613808]	Q_Header<(2621443, 4501, 257, 173, 250, 8, 58, 233, 55)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 180, 253, 253, 253, 253, 253, 231, 227, 175, 81, 228, 253, 96, 177, 253, 253, 219, 181, 253, 156, 83, 55, 82, 143, 172, 62, 169, 200, 113, 47, 23, 48, 22, 0, 37, 33, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 108, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12609995401642704, y=-0.9878643541896766, z=0.0862435793926483, w=0.028015430248567286)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.025555555555555557, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.12)>	COMP<196>
[1740779885.3713655]	Q_Header<(2621443, 4502, 257, 173, 250, 8, 58, 234, 56)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 49, 50, 253, 253, 253, 253, 253, 253, 185, 236, 66, 181, 177, 121, 146, 253, 253, 200, 151, 229, 108, 90, 57, 116, 196, 185, 42, 80, 115, 0, 89, 2, 47, 0, 40, 83, 81, 62, 25, 69, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 206, 203, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12609995401642704, y=-0.9878643541896766, z=0.0862435793926483, w=0.028015430248567286)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.025555555555555557, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.12)>	COMP<196>
[1740779885.3814309]	Q_Header<(2621443, 4503, 257, 173, 250, 8, 58, 235, 58)>	Q_Data<(0, 0, 38, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 88, 114, 253, 253, 253, 253, 253, 253, 214, 232, 0, 157, 176, 101, 80, 253, 253, 139, 104, 148, 43, 74, 0, 118, 184, 213, 165, 52, 38, 0, 61, 0, 21, 122, 194, 142, 172, 99, 98, 88, 102, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 253, 253, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1259802285912435, y=-0.9878827518165096, z=0.08630622249419491, w=0.027710767335477008)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.017777777777777778, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=-0.16)>	COMP<196>
[1740779885.3913949]	Q_Header<(2621443, 4504, 257, 173, 250, 8, 58, 236, 57)>	Q_Data<(0, 0, 67, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 93, 198, 253, 253, 253, 253, 253, 253, 253, 179, 64, 120, 136, 87, 87, 152, 174, 76, 69, 86, 52, 48, 0, 76, 96, 108, 152, 39, 0, 0, 10, 0, 19, 221, 253, 230, 250, 86, 145, 102, 119, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 253, 253, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1259802285912435, y=-0.9878827518165096, z=0.08630622249419491, w=0.027710767335477008)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.017777777777777778, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=-0.16)>	COMP<196>
