[1740780430.4651735]	Q_Header<(2621443, 59018, 257, 173, 250, 8, 58, 0, 25)>	Q_Data<(0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 56, 32, 17, 22, 27, 39, 91, 84, 0, 19, 21, 7, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45984626167397125, y=-0.8834980936727812, z=0.08551162896273343, w=-0.02569621398523253)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.04111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=0.09)>	COMP<187>
[1740780432.5354912]	Q_Header<(2621443, 59225, 257, 173, 250, 8, 58, 207, 41)>	Q_Data<(0, 0, 0, 30, 52, 84, 87, 29, 65, 0, 0, 0, 0, 0, 0, 0, 75, 66, 27, 4, 37, 43, 34, 0, 0, 0, 0, 0, 4, 0, 36, 33, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5457230634969173, y=-0.8331416862468316, z=0.08465696108603336, w=-0.02990765027552729)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.025555555555555557, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.17, z=-0.09)>	COMP<178>
[1740780432.5452826]	Q_Header<(2621443, 59226, 257, 173, 250, 8, 58, 208, 39)>	Q_Data<(0, 0, 0, 80, 0, 51, 32, 88, 50, 0, 0, 0, 0, 0, 0, 0, 76, 40, 76, 37, 41, 50, 35, 0, 0, 0, 0, 0, 0, 0, 28, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5477250226334973, y=-0.8318413565268481, z=0.08447196694057948, w=-0.030029051831477676)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.028888888888888888, z=-0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=-0.09)>	COMP<176>
[1740780432.5552664]	Q_Header<(2621443, 59227, 257, 173, 250, 8, 58, 209, 29)>	Q_Data<(0, 0, 10, 67, 31, 63, 0, 80, 0, 0, 0, 0, 0, 54, 90, 0, 113, 106, 102, 53, 39, 35, 23, 0, 0, 0, 0, 0, 0, 0, 0, 24, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5477250226334973, y=-0.8318413565268481, z=0.08447196694057948, w=-0.030029051831477676)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.028888888888888888, z=-0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=-0.09)>	COMP<176>
[1740780432.5651956]	Q_Header<(2621443, 59228, 257, 173, 250, 8, 58, 210, 25)>	Q_Data<(0, 0, 63, 70, 80, 59, 31, 0, 0, 0, 0, 0, 0, 15, 142, 0, 116, 124, 106, 47, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5477250226334973, y=-0.8318413565268481, z=0.08447196694057948, w=-0.030029051831477676)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.028888888888888888, z=-0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=-0.09)>	COMP<176>
[1740780432.5753386]	Q_Header<(2621443, 59229, 257, 173, 250, 8, 58, 211, 33)>	Q_Data<(0, 0, 53, 57, 79, 82, 86, 50, 0, 0, 0, 0, 21, 0, 122, 0, 107, 115, 101, 41, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5491904600051977, y=-0.8308657181652318, z=0.08447206008526267, w=-0.030273223845585468)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.028888888888888888, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=0.06)>	COMP<177>
[1740780432.585213]	Q_Header<(2621443, 59230, 257, 173, 250, 8, 58, 212, 24)>	Q_Data<(0, 0, 0, 0, 63, 84, 11, 0, 0, 0, 0, 0, 81, 12, 39, 0, 82, 97, 97, 42, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5491904600051977, y=-0.8308657181652318, z=0.08447206008526267, w=-0.030273223845585468)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.028888888888888888, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=0.06)>	COMP<177>
[1740780432.5951695]	Q_Header<(2621443, 59231, 257, 173, 250, 8, 58, 213, 27)>	Q_Data<(0, 0, 0, 19, 78, 12, 71, 21, 0, 0, 0, 0, 0, 0, 0, 0, 52, 65, 93, 39, 0, 0, 0, 0, 0, 0, 0, 39, 52, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5491904600051977, y=-0.8308657181652318, z=0.08447206008526267, w=-0.030273223845585468)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.028888888888888888, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=0.06)>	COMP<177>
[1740780432.6052601]	Q_Header<(2621443, 59232, 257, 173, 250, 8, 58, 214, 40)>	Q_Data<(0, 0, 48, 80, 81, 0, 84, 80, 0, 0, 0, 0, 0, 0, 0, 0, 61, 37, 71, 38, 11, 16, 0, 0, 7, 0, 18, 73, 91, 34, 0, 0, 0, 17, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5491904600051977, y=-0.8308657181652318, z=0.08447206008526267, w=-0.030273223845585468)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.028888888888888888, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=0.06)>	COMP<177>
[1740780432.6154132]	Q_Header<(2621443, 59233, 257, 173, 250, 8, 58, 215, 38)>	Q_Data<(0, 0, 62, 61, 56, 71, 67, 38, 0, 0, 0, 95, 73, 0, 0, 0, 75, 76, 41, 39, 17, 14, 0, 0, 0, 11, 40, 91, 122, 57, 31, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5506569990991389, y=-0.8298917331801142, z=0.08441128682710142, w=-0.030517457276609334)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.027777777777777776, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.15, z=-0.03)>	COMP<177>
[1740780432.6252892]	Q_Header<(2621443, 59234, 257, 173, 250, 8, 58, 216, 36)>	Q_Data<(0, 0, 70, 0, 0, 84, 87, 0, 0, 0, 0, 91, 98, 0, 0, 0, 56, 62, 29, 50, 22, 0, 0, 0, 0, 3, 51, 100, 128, 53, 24, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5506569990991389, y=-0.8298917331801142, z=0.08441128682710142, w=-0.030517457276609334)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.027777777777777776, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.15, z=-0.03)>	COMP<177>
[1740780432.6352983]	Q_Header<(2621443, 59235, 257, 173, 250, 8, 58, 217, 38)>	Q_Data<(0, 0, 0, 14, 60, 31, 35, 0, 0, 0, 38, 109, 37, 0, 0, 0, 21, 19, 20, 58, 34, 0, 12, 0, 0, 0, 34, 111, 138, 53, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5506569990991389, y=-0.8298917331801142, z=0.08441128682710142, w=-0.030517457276609334)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.027777777777777776, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.15, z=-0.03)>	COMP<177>
[1740780432.6453454]	Q_Header<(2621443, 59236, 257, 173, 250, 8, 58, 218, 34)>	Q_Data<(0, 0, 0, 80, 78, 85, 13, 47, 0, 0, 41, 100, 0, 0, 0, 0, 8, 7, 23, 46, 25, 0, 0, 0, 0, 0, 46, 116, 134, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5521236048746444, y=-0.8289178286317207, z=0.08428948688170285, w=-0.030822730539652378)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.03666666666666667, z=-0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.09)>	COMP<176>
[1740780432.6552465]	Q_Header<(2621443, 59237, 257, 173, 250, 8, 58, 219, 28)>	Q_Data<(0, 0, 61, 64, 63, 66, 0, 24, 0, 0, 83, 57, 0, 0, 0, 0, 0, 0, 0, 23, 9, 0, 0, 0, 0, 0, 51, 98, 107, 48, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5521236048746444, y=-0.8289178286317207, z=0.08428948688170285, w=-0.030822730539652378)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.03666666666666667, z=-0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.09)>	COMP<176>
[1740780432.6651833]	Q_Header<(2621443, 59238, 257, 173, 250, 8, 58, 220, 28)>	Q_Data<(0, 0, 75, 40, 60, 83, 0, 0, 0, 74, 82, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 20, 0, 0, 27, 58, 74, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5521236048746444, y=-0.8289178286317207, z=0.08428948688170285, w=-0.030822730539652378)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.03666666666666667, z=-0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.09)>	COMP<176>
[1740780432.6753721]	Q_Header<(2621443, 59239, 257, 173, 250, 8, 58, 221, 35)>	Q_Data<(0, 0, 0, 68, 0, 83, 60, 4, 0, 66, 89, 0, 0, 0, 0, 0, 20, 0, 2, 0, 5, 0, 9, 29, 0, 0, 0, 48, 71, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5540867116521614, y=-0.8275899673156705, z=0.08422996938532526, w=-0.0314336479952482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.04, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=0.04)>	COMP<176>
[1740780432.6852384]	Q_Header<(2621443, 59240, 257, 173, 250, 8, 58, 222, 31)>	Q_Data<(0, 0, 0, 6, 68, 4, 31, 90, 0, 74, 99, 0, 0, 0, 0, 0, 23, 6, 18, 14, 0, 0, 0, 16, 0, 0, 0, 48, 58, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5540867116521614, y=-0.8275899673156705, z=0.08422996938532526, w=-0.0314336479952482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.04, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=0.04)>	COMP<176>
[1740780432.6966305]	Q_Header<(2621443, 59241, 257, 173, 250, 8, 58, 223, 35)>	Q_Data<(0, 0, 0, 80, 72, 65, 0, 76, 0, 40, 100, 0, 0, 0, 0, 0, 11, 4, 17, 22, 0, 0, 0, 18, 0, 0, 0, 21, 35, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5540867116521614, y=-0.8275899673156705, z=0.08422996938532526, w=-0.0314336479952482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.04, z=-0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=0.04)>	COMP<176>
